Image_name;Cell_id;RgbMean_r;RgbMean_g;RgbMean_b;Canny_thresh_10;Canny_thresh_15;Canny_thresh_20;Canny_thresh_25;Canny_thresh_30;Canny_thresh_35;Canny_thresh_40;Canny_thresh_45;Canny_thresh_50;Canny_thresh_55;Canny_thresh_60;Canny_thresh_65;Canny_thresh_70;Canny_thresh_75;Canny_thresh_80;Canny_thresh_85;Canny_thresh_90;Canny_thresh_95;Canny_thresh_100;Mean;Modus;Mean_dev;Modus_dev;Harris_Q0.02_D5;Harris_Q0.02_D10;Harris_Q0.02_D20;Harris_Q0.16_D5;Harris_Q0.16_D10;Harris_Q0.16_D20;Road;Main_road;Laws_W7_b;Laws_W7_o;Laws_W7_r;Laws_W7_v_r;Laws_W7_v_u;Laws_W11_b;Laws_W11_o;Laws_W11_r;Laws_W11_v_r;Laws_W11_v_u;Laws_W15_b;Laws_W15_o;Laws_W15_r;Laws_W15_v_r;Laws_W15_v_u;Laws_W31_b;Laws_W31_o;Laws_W31_r;Laws_W31_v_r;Laws_W31_v_u
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\1\01.bmp;72;111.09;116.17;122.953;985;955;913;898;866;838;819;798;784;742;710;665;649;623;607;597;585;568;526;187.093;240;83.9331;77.2855;49;19;5;12;7;3;727;0;1503;0;310;1905;126;1625;0;611;1586;22;1909;5;545;1385;0;926;589;1601;728;0
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\1\01.bmp;73;86.1587;100.71;109.439;996;976;946;928;895;863;775;704;625;573;510;504;444;430;407;368;366;329;320;199.605;201;44.3147;44.2751;18;11;5;3;3;2;65;0;718;6;265;2795;60;895;39;316;2591;3;1149;53;237;2405;0;676;1174;211;1782;1
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\1\01.bmp;74;146.55;151.506;155.78;1039;981;944;891;854;834;823;804;774;745;723;704;693;688;672;669;640;633;619;193.646;240;71.9315;72.4725;39;19;7;10;7;4;376;0;2298;106;588;699;153;2594;126;810;292;22;2580;123;968;173;0;3114;36;694;0;0
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\1\01.bmp;75;156.982;159.786;167.685;988;968;957;936;921;898;877;870;855;847;812;778;767;742;714;701;673;660;647;204.559;240;65.6943;60.7375;40;19;7;15;10;5;130;0;2750;7;518;513;56;2718;2;937;187;0;2800;0;995;49;0;2194;0;1650;0;0
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\1\01.bmp;76;151.299;152.079;159.648;976;931;904;865;836;826;798;751;735;715;677;657;644;599;554;539;529;498;482;190.608;240;86.2475;74.1306;29;16;5;14;10;4;168;0;2306;183;896;258;201;2573;395;733;56;87;2438;461;851;25;69;2389;130;1325;0;0
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\1\01.bmp;77;141.145;141.72;149.153;937;874;805;773;749;747;730;709;695;691;687;677;653;647;629;615;588;577;565;211.443;240;71.8298;65.4246;36;16;6;5;4;2;1000;0;1418;224;1662;373;167;1155;439;1940;240;70;1383;461;1867;71;62;2228;67;1537;0;12
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\1\01.bmp;78;103.773;115.259;114.108;796;676;459;430;314;282;269;262;254;249;234;233;232;226;211;211;188;178;173;178.192;180;50.0407;50.0734;14;8;3;3;2;1;296;0;386;497;682;1350;929;623;619;530;1233;839;551;585;561;1145;1002;279;546;806;199;2014
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\1\01.bmp;79;70.629;89.2664;90.6574;982;907;845;785;714;693;527;470;382;267;245;241;163;108;106;102;83;83;83;166.907;199;45.62;55.7159;1;1;1;0;0;0;0;0;107;121;36;3143;437;130;95;0;3199;420;75;15;0;3257;497;0;106;0;3404;334
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\1\01.bmp;80;94.4698;107.689;116.5;1118;1092;1076;1060;1029;1023;983;968;894;780;760;738;707;698;666;648;626;582;483;199.6;240;44.9999;59.3856;35;12;5;10;5;3;187;0;1446;9;109;2140;140;1676;3;302;1828;35;1954;0;158;1708;24;299;478;1520;1546;1
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\1\01.bmp;81;102.703;111.933;121.181;1080;1050;1030;1011;992;958;937;932;925;918;894;886;868;846;827;820;790;788;765;202.236;240;51.7143;61.7106;31;15;6;8;5;3;817;0;1377;21;270;1973;203;1481;29;627;1675;32;1968;0;463;1402;11;928;891;1674;351;0
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\1\01.bmp;82;97.596;107.266;113.615;1051;1034;1004;975;948;914;885;876;843;836;783;717;630;624;592;560;531;509;454;190.783;240;66.3587;68.0625;21;13;5;5;5;3;800;0;1068;2;266;2383;125;1188;0;549;2107;0;1510;0;373;1961;0;685;1470;536;1153;0
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\1\01.bmp;83;96.3842;108.621;115.633;1010;975;937;926;894;875;869;838;820;778;745;736;640;617;574;552;520;507;484;194.518;240;53.3373;65.4009;24;14;5;2;2;2;740;0;823;49;348;2343;281;1325;73;370;2057;19;1468;90;298;1974;14;700;1437;7;1700;0
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\1\01.bmp;84;89.2708;102.39;112.383;932;853;781;693;624;562;487;432;359;335;306;267;262;235;233;233;232;221;198;203.337;225;44.4265;47.2091;14;7;2;1;1;1;583;0;408;446;506;2373;111;579;441;626;2197;1;849;349;504;2141;1;732;912;235;1735;230
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\1\01.bmp;85;125.65;128.304;135.41;1012;904;839;826;802;758;699;687;619;573;540;479;470;446;430;412;407;402;373;200.238;0;102.013;106.776;11;6;2;2;1;1;565;0;870;443;1310;873;348;726;493;1562;858;205;619;574;1619;800;232;747;709;1671;376;341
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\1\01.bmp;86;159.267;156.928;159.79;1030;971;894;844;814;799;718;686;676;625;598;593;575;526;497;493;463;454;428;185.431;0;120.155;85.6954;17;11;4;3;3;2;391;0;1150;132;2281;92;189;1368;454;1916;6;100;1142;644;1954;0;104;972;9;2850;0;13
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\1\01.bmp;87;145.116;145.431;153.956;1010;919;869;813;793;779;745;732;717;695;651;643;625;610;563;555;546;536;532;217.153;240;66.3132;58.9991;36;14;6;5;4;3;497;0;1702;127;1593;334;88;1349;232;2040;212;11;1406;302;2057;79;0;1356;0;2488;0;0
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\1\01.bmp;88;122.403;129.311;135.649;955;825;726;643;596;529;464;441;388;325;322;311;299;295;269;267;239;202;193;210.994;240;56.3632;58.4384;7;4;3;2;1;1;400;0;178;338;1850;1388;90;283;520;1664;1321;56;176;527;1750;1264;127;11;236;2053;960;584
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\1\01.bmp;89;80.6402;98.1272;96.9576;1040;970;898;848;820;799;664;613;539;432;285;275;258;187;162;162;160;158;129;155.594;195;54.8342;67.4371;9;6;3;3;3;1;34;0;516;254;71;2800;203;537;214;187;2726;180;635;175;132;2716;186;65;988;0;2603;188
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\1\01.bmp;90;64.6277;86.9964;98.6779;1064;1036;955;918;878;837;767;686;574;511;439;370;308;220;205;170;154;60;51;196.043;207;23.1894;25.6484;10;5;2;1;1;1;0;0;290;0;3;3547;4;357;0;0;3487;0;423;0;0;3421;0;105;37;326;3376;0
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\1\01.bmp;91;70.1485;89.3078;101.263;1099;1061;1003;988;948;935;843;828;754;627;509;444;429;396;369;325;250;214;176;198.214;209;36.2088;37.3826;20;11;3;2;1;1;4;0;471;4;38;3271;60;530;0;93;3206;15;607;0;37;3193;7;227;322;164;3131;0
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\1\01.bmp;92;74.0682;93.9256;105.765;1093;1060;1013;970;940;878;830;773;721;556;412;386;353;249;233;230;213;207;197;201.556;207;24.0117;24.5591;15;6;3;5;3;1;661;0;573;4;45;3198;24;566;0;213;3065;0;766;0;122;2956;0;302;579;194;2769;0
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\1\01.bmp;93;96.8902;108.355;114.453;1061;1043;1014;1000;984;960;940;913;896;878;817;781;743;733;724;707;647;585;526;195.975;240;58.0405;68.2184;27;15;5;3;2;2;797;0;971;32;390;2241;210;1538;57;267;1967;15;1819;107;152;1763;3;1115;1488;164;1073;4
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\1\01.bmp;94;144.222;143.857;147.3;973;830;678;635;597;590;565;551;546;537;528;522;516;508;504;500;469;441;418;229.378;300;89.8745;81.789;22;12;2;3;3;2;772;0;993;13;1879;674;285;985;114;2309;398;38;1201;393;2056;148;46;1113;293;2363;0;75
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\1\01.bmp;95;122.136;123.483;124.069;1027;981;965;950;928;912;860;848;823;816;785;775;750;709;661;646;544;493;466;163.251;0;103.577;104.286;27;17;5;3;3;3;687;0;1312;124;537;1322;549;1986;262;763;708;125;2278;339;704;400;123;1493;899;1393;40;19
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\1\01.bmp;96;124.812;126.549;127.816;970;946;914;844;837;809;790;777;713;707;690;687;642;615;613;603;546;529;503;166.753;240;98.8494;99.1983;18;13;6;1;1;1;770;0;1477;201;564;1055;547;1603;274;1037;678;252;1732;303;1039;459;311;1667;724;1047;175;231
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\1\01.bmp;97;116.48;122.059;129.313;842;775;684;657;605;507;419;410;366;338;307;272;258;256;229;224;223;218;205;205.3;228;64.3501;64.5881;7;5;3;1;1;1;28;0;376;469;1385;1365;249;586;528;1261;1358;111;551;470;1312;1393;118;372;336;1470;1294;372
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\1\01.bmp;98;106.016;118.553;122.649;979;880;800;751;677;613;525;480;419;338;300;283;269;255;223;209;188;184;167;194.573;240;52.5019;64.8205;3;2;2;0;0;0;99;0;295;265;1055;1872;357;308;454;950;1867;265;244;553;888;1869;290;92;370;1230;1600;552
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\1\01.bmp;99;78.0905;96.5689;97.9696;973;912;850;826;778;736;634;566;451;430;345;324;260;253;172;167;141;128;65;181.017;180;44.7677;44.792;8;8;4;0;0;0;21;0;209;96;15;2718;806;451;78;5;2736;574;356;20;0;2731;737;0;28;0;2953;863
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\10\01.bmp;0;132.125;129.062;92.7313;892;814;722;659;537;435;385;337;298;287;264;261;229;228;209;209;200;200;200;55.0031;60;14.4966;15.7554;2;2;1;0;0;0;394;0;488;0;2100;0;1256;83;0;2911;1;849;174;0;2536;0;1134;2007;0;682;0;1155
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\10\01.bmp;1;159.571;147.441;118.242;1000;934;814;769;646;583;504;473;306;171;145;122;101;72;72;72;72;72;71;42.6345;38;8.96461;10.092;2;2;1;0;0;0;0;0;438;0;2058;45;1303;150;0;2452;0;1242;219;0;2801;0;824;370;0;477;0;2997
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\10\01.bmp;2;99.1449;106.109;73.9173;946;914;797;738;674;604;562;491;454;438;382;341;339;251;221;220;218;210;175;84.0741;56;37.8325;47.1132;1;1;1;0;0;0;0;0;290;0;542;1830;1182;115;0;720;1772;1237;379;0;689;1771;1005;1632;0;512;1357;343
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\10\01.bmp;3;63.0884;82.8314;57.3548;1099;1059;990;930;850;768;604;461;351;298;193;151;86;15;0;0;0;0;0;113.025;117;22.2321;22.5848;0;0;0;0;0;0;0;0;3;0;0;3819;22;0;0;0;3830;14;0;0;0;3833;11;65;0;1;3778;0
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\10\01.bmp;4;68.5874;88.4488;56.5182;1093;1052;1002;951;881;816;738;681;443;327;223;180;148;74;63;44;11;0;0;103.507;103;20.0872;20.0936;4;4;3;0;0;0;0;0;5;0;0;3792;47;0;0;0;3779;65;0;0;0;3789;55;2;0;1;3732;109
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\10\01.bmp;5;89.8926;102.733;70.3582;1010;974;917;878;795;743;576;522;431;403;322;247;229;178;170;66;66;65;64;89.2154;95;29.1224;29.6915;0;0;0;0;0;0;0;0;173;0;405;2812;454;7;0;516;2776;545;150;0;372;2768;554;773;0;375;2356;340
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\10\01.bmp;6;183.018;166.805;141.392;857;795;698;651;591;491;388;345;256;233;210;202;173;154;153;119;102;96;88;38.3946;31;18.4844;19.909;0;0;0;0;0;0;0;0;166;0;985;182;2511;0;0;856;185;2803;101;0;540;210;2993;374;0;100;78;3292
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\10\01.bmp;7;184.796;164.061;139.743;986;937;880;840;775;689;654;518;423;324;178;171;92;58;22;9;9;9;9;32.4568;31;3.11326;3.43733;0;0;0;0;0;0;0;0;57;0;2493;0;1294;0;0;2572;0;1272;0;0;2298;0;1546;0;0;0;0;3844
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\10\01.bmp;8;148.554;140.585;114.832;1064;1027;993;961;927;906;861;821;743;734;710;703;601;586;521;509;495;491;469;52.8806;31;29.957;36.3157;9;6;4;1;1;1;791;0;1076;0;1703;159;906;913;0;2098;83;750;874;0;2070;25;875;422;0;2165;0;1257
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\10\01.bmp;9;106.816;112.29;86.0541;938;915;856;838;826;811;805;800;785;779;768;762;724;711;666;661;650;637;563;88.5023;60;47.288;52.469;24;12;2;1;1;1;715;0;1354;0;670;1264;556;1852;0;513;993;486;2456;0;407;720;261;2088;0;1754;0;2
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\10\01.bmp;10;133.747;128.303;88.3645;908;775;521;438;331;310;265;262;261;260;247;236;173;173;169;166;165;165;164;53.4116;49;13.6285;13.6149;2;2;1;0;0;0;416;0;481;0;1375;0;1988;140;0;2103;0;1601;122;0;2001;0;1721;1537;0;1355;0;952
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\10\01.bmp;11;123.856;122.968;92.236;890;811;740;689;632;609;603;594;582;572;555;555;537;537;534;534;514;513;513;63.8137;60;29.7797;29.5553;14;9;3;1;1;1;377;0;556;0;1307;640;1341;332;0;1987;454;1071;749;0;1757;309;1029;2192;0;1517;0;135
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\10\01.bmp;12;122.582;122.023;80.6077;725;517;230;199;179;155;134;134;134;134;134;116;116;114;114;109;109;109;108;62.2971;56;20.3725;20.897;2;2;1;0;0;0;0;0;428;0;562;232;2622;78;0;793;225;2748;241;0;709;176;2718;2423;0;828;59;534
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\10\01.bmp;13;76.5643;89.3541;63.1171;1034;987;830;732;669;557;389;339;282;219;208;156;125;125;125;125;125;125;125;104.056;117;38.1615;40.2975;5;3;3;0;0;0;0;0;542;0;127;2880;295;182;0;152;2866;644;510;0;143;2820;371;1074;0;149;2611;10
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\10\01.bmp;14;61.608;81.487;55.6116;1033;1008;962;896;825;758;438;359;286;159;57;43;22;22;21;6;5;5;5;111.756;117;19.3737;20.071;1;1;1;0;0;0;0;0;0;0;0;3806;38;0;0;0;3804;40;0;0;0;3806;38;0;0;0;3812;32
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\10\01.bmp;15;74.9076;90.9784;62.1761;1026;981;881;797;679;648;505;416;299;273;226;197;195;195;169;162;159;90;63;100.497;103;26.4079;26.5262;0;0;0;0;0;0;0;0;42;0;241;3173;388;1;0;250;3217;376;48;0;198;3241;357;351;0;200;3023;270
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\10\01.bmp;16;160.508;147.42;119.87;995;955;867;820;772;703;652;570;503;485;338;289;251;217;169;161;104;99;98;44.4461;31;23.2331;26.8444;1;1;1;0;0;0;0;0;380;0;2075;447;942;55;0;2421;465;903;186;0;2216;459;983;577;0;140;178;2949
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\10\01.bmp;17;175.892;159.685;136.992;1069;1009;976;949;889;801;725;682;567;538;476;455;409;398;322;315;305;285;283;41.3806;31;27.2159;26.9172;4;4;2;0;0;0;483;0;553;0;1888;41;1362;465;0;1843;0;1536;159;0;1919;0;1766;0;0;1177;0;2667
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\10\01.bmp;18;186.749;164.161;149.611;935;840;743;692;608;524;433;400;394;348;347;334;326;325;312;295;292;280;254;26.9779;13;19.4547;23.8037;1;1;0;0;0;0;1067;0;392;0;2184;0;1268;329;0;2177;0;1338;92;0;1626;0;2126;0;0;826;0;3018
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\10\01.bmp;19;173.893;157.684;139.95;880;780;711;684;670;649;628;624;596;588;568;565;528;514;474;348;325;324;223;38.7112;24;28.9066;31.7114;6;3;3;1;1;1;432;0;457;0;1116;210;2061;443;0;1163;88;2150;545;0;801;18;2480;453;0;816;0;2575
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\10\01.bmp;20;131.936;123.992;85.9243;801;670;417;352;247;215;172;164;162;148;114;114;114;112;112;112;112;112;112;48.5068;60;10.2446;15.3974;0;0;0;0;0;0;0;0;67;0;1294;1;2482;0;0;1455;0;2389;0;0;1268;0;2576;744;0;1132;0;1968
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\10\01.bmp;21;148.481;137.633;114.835;826;682;437;381;346;320;314;313;303;302;298;296;295;292;290;290;284;283;276;43.7768;38;18.5055;18.8387;1;1;1;1;1;1;429;0;453;0;489;133;2769;135;0;835;92;2782;229;0;795;65;2755;462;0;606;0;2776
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\10\01.bmp;22;121.905;120.527;86.9108;878;777;665;642;604;560;480;470;451;449;444;430;429;416;397;393;393;388;385;61.7211;60;26.0265;25.8786;7;4;3;0;0;0;364;0;722;0;1512;542;1068;358;0;1916;412;1158;488;0;1682;306;1368;862;0;2426;0;556
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\10\01.bmp;23;179.23;161.35;136.201;944;839;733;689;576;458;389;312;236;229;199;150;149;147;127;119;119;119;96;37.1491;31;17.8432;18.8733;0;0;0;0;0;0;0;0;114;0;2214;191;1325;108;0;2164;149;1423;140;0;1446;115;2143;314;0;78;45;3407
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\10\01.bmp;24;147.196;139.773;111.188;856;766;678;650;633;575;500;458;377;333;233;233;211;192;128;128;127;126;113;55.0471;31;34.0046;41.65;1;1;1;0;0;0;0;0;113;0;1022;762;1947;35;0;904;746;2159;117;0;546;718;2463;449;0;273;582;2540
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\10\01.bmp;25;185.755;166.071;140.804;917;833;722;572;530;502;460;419;369;290;224;198;183;180;148;146;143;143;108;33.877;31;9.72463;10.1414;0;0;0;0;0;0;0;0;32;0;1497;0;2315;0;0;1386;0;2458;0;0;803;0;3041;122;0;98;0;3624
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\10\01.bmp;26;181.375;163.435;139.072;1004;963;914;872;846;812;773;727;705;658;645;623;596;581;526;523;396;371;338;37.2492;31;17.6494;18.3826;4;3;1;0;0;0;210;0;567;0;2000;55;1222;378;0;2186;30;1250;251;0;1790;20;1783;79;0;538;0;3227
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\10\01.bmp;27;123.916;122.861;92.7162;932;852;745;671;555;542;519;512;474;471;457;433;431;431;431;427;416;415;364;69.3751;75;47.0147;47.5933;12;8;5;1;1;1;713;0;831;0;1127;479;1407;739;0;1339;317;1449;878;0;1365;247;1354;1226;0;2257;0;361
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\10\01.bmp;28;193.582;170.717;154.918;890;811;732;680;615;596;559;501;468;456;328;242;201;200;196;194;82;76;65;25.1837;29;15.0084;15.4861;0;0;0;0;0;0;776;0;92;0;1771;2;1979;0;0;1714;0;2130;10;0;1197;0;2637;156;0;195;0;3493
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\10\01.bmp;29;205.148;184.112;169.205;683;569;319;270;217;211;194;176;167;158;158;135;132;132;116;107;75;46;33;26.7797;25;15.8852;15.9846;0;0;0;0;0;0;584;0;54;0;376;62;3352;34;0;304;37;3469;47;0;162;10;3625;26;0;42;0;3776
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\10\01.bmp;30;161.203;145.348;122.439;784;377;248;150;89;84;83;82;81;80;66;52;18;18;18;18;18;18;18;35.429;35;3.20615;3.23472;0;0;0;0;0;0;0;0;1;0;103;0;3740;0;0;53;0;3791;9;0;32;0;3803;24;0;0;0;3820
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\10\01.bmp;31;158.962;142.624;119.766;724;569;326;239;221;192;181;179;163;160;158;153;150;150;53;53;53;0;0;35.0827;35;2.75449;2.75573;0;0;0;0;0;0;0;0;0;0;70;0;3774;0;0;16;0;3828;0;0;0;0;3844;0;0;0;0;3844
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\10\01.bmp;32;154.062;140.912;119.521;745;598;439;380;366;346;328;292;291;291;290;287;286;285;284;284;283;274;270;41.9209;34;20.6618;21.4986;5;5;3;0;0;0;442;0;542;0;777;0;2525;402;0;882;0;2560;131;0;1231;0;2482;201;0;1091;0;2552
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\10\01.bmp;33;176.382;160.628;138.989;1109;1066;979;935;857;811;713;575;528;497;275;269;256;254;214;214;214;214;214;38.2607;33;18.095;18.7132;3;1;0;0;0;0;339;0;268;0;2515;0;1061;52;0;2673;0;1119;0;0;2229;0;1615;0;0;943;0;2901
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\10\01.bmp;34;186.07;166.502;142.701;832;729;668;602;550;480;422;392;310;210;141;50;22;0;0;0;0;0;0;32.9576;33;1.97658;1.97703;0;0;0;0;0;0;0;0;152;0;1811;0;1881;0;0;2015;0;1829;0;0;1880;0;1964;0;0;0;0;3844
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\10\01.bmp;35;199.635;180.319;157.569;733;621;444;412;372;322;263;198;169;148;114;112;107;85;76;75;73;34;33;33.0669;31;8.95834;9.15153;2;1;1;1;1;1;24;0;65;0;544;6;3229;83;0;448;0;3313;105;0;297;0;3442;85;0;188;0;3571
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\10\01.bmp;36;117.311;120.815;95.7703;1005;946;909;853;824;814;785;773;736;729;706;695;674;611;560;506;471;467;430;84.9087;31;51.0836;69.4697;20;11;3;2;1;1;1035;0;1120;0;518;1384;822;1326;0;467;1249;802;1444;0;481;1108;811;2077;0;946;79;742
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\10\01.bmp;37;80.7373;95.1371;61.6454;954;860;767;679;667;658;636;626;591;580;503;477;455;445;428;396;299;278;213;97.4207;76;35.2648;41.2622;4;2;2;0;0;0;0;0;246;0;115;2396;1087;344;0;34;2437;1029;490;0;0;2481;873;1318;0;69;1798;659
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\10\01.bmp;38;132.545;128.979;93.859;810;639;467;417;361;339;325;323;314;309;255;243;241;237;230;229;210;195;195;53.1694;74;25.6112;33.0146;5;3;2;0;0;0;71;0;380;0;875;89;2500;262;0;1080;8;2494;222;0;1108;6;2508;585;0;1498;0;1761
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\10\01.bmp;39;188.97;165.514;149.726;896;865;813;798;739;697;652;607;574;557;497;496;495;454;413;410;404;320;318;26.9482;23;18.5882;18.9641;0;0;0;0;0;0;597;0;425;0;1533;86;1800;283;0;1657;42;1862;160;0;1491;5;2188;21;0;628;0;3195
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\10\01.bmp;40;160.102;143.719;121.876;852;758;349;241;147;100;84;81;0;0;0;0;0;0;0;0;0;0;0;34.3671;35;2.58073;2.65723;0;0;0;0;0;0;0;0;0;0;46;0;3798;0;0;10;0;3834;0;0;9;0;3835;0;0;1;0;3843
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\10\01.bmp;41;157.407;142.131;119.553;788;649;442;260;105;47;46;46;46;45;45;45;45;45;45;45;45;45;45;35.9834;35;8.10337;8.16283;1;1;1;0;0;0;0;0;21;0;57;49;3717;3;0;63;19;3759;25;0;26;15;3778;235;0;38;0;3571
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\10\01.bmp;42;156.637;140.577;118.224;817;551;326;273;141;52;35;30;22;22;0;0;0;0;0;0;0;0;0;34.9943;35;2.68291;2.68291;0;0;0;0;0;0;0;0;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844
