"","Year","Pop_ID","Patch_ID","Plant_Num","Pollinia_1_1","Pollinia_1_2","Pollinia_1_3","Pollinia_2_1","Pollinia_2_2","Pollinia_2_3","Pollinia_3_1","Pollinia_3_2","Pollinia_3_3","Average_Pollinia","Height_July","Pop_Age_Stage","Date_Found","Date_Found_365","Ramets","Surveyor","Notes","Latitude","Longitude","Area_sq_m_2018","Plants_present_2018","City_dist","Transect_ID","Date","Height_Sept","Viable_Pods","Aborted_Pods","Total_Pods","Peduncles","Collected_pod_length","OPodL1","OPodL2","OPodL3","OPodL4","OPodL5","OPodL6","OPodL7","OPodL8","OPodL9","OPodL10","OPodL11","OPodL12","OPodL13","OPodL14","OPodL15","OPodL16","OPodL17","OPodL18","OPodL19","OPodL20","Collected_pod_width","Collected_pod_seed_number","Collected_pod_seed_weight","Notes_PodCollecting","Urb_score","Average_pod_length","pods_per_ped"
"402","2019","AS085","MW072","3",1,0,0,1,1,0,3,0,0,0.666666666666667,86,"Early-Late","7/17/2019","198",1,"Sophie",NA,43.5789,-79.713398,8000,14,28.1480398703139,"North","9/21/2019",109,12,1,11,9,5,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.377,NA,NA,"Plants >3 m apart. By railroad tracks, so some plants were dirty/very eaten/mutated (like #3, w/small, round pods)",1.55917,4.6,1.22222222222222
"403","2019","AS085","MW072","4",0,1,0,0,1,0,1,2,0,0.555555555555556,98,"Early-Late","7/17/2019","198",1,"Sophie",NA,43.5789,-79.713398,8000,14,28.1480398703139,"North","9/21/2019",136,15,1,16,13,10.4,9.8,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.212,NA,NA,"Plants >3 m apart. By railroad tracks, so some plants were dirty/very eaten/mutated (like #3, w/small, round pods)",1.55917,9.2,1.23076923076923
"404","2019","AS085","MW072","5",0,0,1,2,1,0,0,1,0,0.555555555555556,88,"Early-Late","7/17/2019","198",1,"Sophie",NA,43.5789,-79.713398,8000,14,28.1480398703139,"North","9/21/2019",138,17,1,18,3,9,10,9.2,8.4,10,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.633,NA,NA,"Plants >3 m apart. By railroad tracks, so some plants were dirty/very eaten/mutated (like #3, w/small, round pods)",1.55917,9.4,6
"405","2019","AS086","MW073","1",0,2,2,0,2,0,0,1,1,0.888888888888889,129.5,"Early-Middle","7/9/2019","190",1,"Vanessa","Approximately 30 plants at the park. None found at the address on Questman Hollow",43.554564,-79.756834,300,33,32.350827430692,"North","9/21/2019",117,2,5,18,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.632,NA,NA,"Use pod as leaf (no leaf tissue left). Plants <3 m apart (one patch)",1.95501,NA,2.57142857142857
"406","2019","AS086","MW073","2",0,0,0,NA,NA,NA,NA,NA,NA,0,120,"Early-Middle","7/9/2019","190",1,"Vanessa","Approximately 30 plants at the park. None found at the address on Questman Hollow",43.554564,-79.756834,300,33,32.350827430692,"North","9/21/2019",114,19,4,22,9,5.8,5.2,5.6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.18,NA,NA,"Use pod as leaf (no leaf tissue left). Plants <3 m apart (one patch)",1.95501,5.76,2.44444444444444
"407","2019","AS086","MW073","3",0,0,1,NA,NA,NA,NA,NA,NA,0.333333333333333,93,"Early-Middle","7/9/2019","190",1,"Vanessa","Approximately 30 plants at the park. None found at the address on Questman Hollow",43.554564,-79.756834,300,33,32.350827430692,"North","9/21/2019",107,18,5,22,12,5.2,6.2,5.4,6,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.027,NA,NA,"Use pod as leaf (no leaf tissue left). Plants <3 m apart (one patch)",1.95501,6.1,1.83333333333333
"408","2019","AS086","MW073","4",0,2,0,0,0,0,2,0,2,0.666666666666667,130,"Early-Middle","7/9/2019","190",1,"Vanessa","Approximately 30 plants at the park. None found at the address on Questman Hollow",43.554564,-79.756834,300,33,32.350827430692,"North","9/21/2019",107,15,5,20,10,5.6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.973,NA,NA,"Use pod as leaf (no leaf tissue left). Plants <3 m apart (one patch)",1.95501,6,2
"409","2019","AS086","MW073","5",0,0,0,2,2,1,0,0,0,0.555555555555556,135,"Early-Middle","7/9/2019","190",1,"Vanessa","Approximately 30 plants at the park. None found at the address on Questman Hollow",43.554564,-79.756834,300,33,32.350827430692,"North","9/21/2019",98,17,4,20,10,5.8,6,4.4,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.227,NA,NA,"Use pod as leaf (no leaf tissue left). Plants <3 m apart (one patch)",1.95501,5.53333333333333,2
"410","2019","AS087","MW074","1",0,0,0,0,1,0,0,1,2,0.444444444444444,94,"Early-Late","7/12/2019","193",2,"Vanessa","Only 2 were flowering, some were too old to assess the flowers though. Patch was pretty small near dumpsters. None near the tracks that were flowering.",43.568721,-79.651832,4000,7,23.9149269077296,"South","9/21/2019",87,17,1,18,7,6.8,6,7,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.896,NA,NA,"Plants 1 & 2 < 3m apart but in a different patch than plants 3-5, which are also <3 m apart.",2.71046,6.6,2.57142857142857
"411","2019","AS087","MW074","2",0,0,1,0,0,0,2,2,1,0.666666666666667,116,"Early-Late","7/12/2019","193",2,"Vanessa","Only 2 were flowering, some were too old to assess the flowers though. Patch was pretty small near dumpsters. None near the tracks that were flowering.",43.568721,-79.651832,4000,7,23.9149269077296,"South","9/21/2019",97,17,1,18,10,5.8,6,6,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.256,NA,NA,"Plants 1 & 2 < 3m apart but in a different patch than plants 3-5, which are also <3 m apart.",2.71046,6.2,1.8
"412","2019","AS087","MW074","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.568721,-79.651832,4000,7,23.9149269077296,"South","9/21/2019",102,17,1,18,10,8.2,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.095,NA,NA,"Plants 1 & 2 < 3m apart but in a different patch than plants 3-5, which are also <3 m apart.",2.71046,7,1.8
"413","2019","AS087","MW074","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.568721,-79.651832,4000,7,23.9149269077296,"South","9/21/2019",86,2,1,2,9,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.07,NA,NA,"Plants 1 & 2 < 3m apart but in a different patch than plants 3-5, which are also <3 m apart.",2.71046,NA,0.222222222222222
"414","2019","AS087","MW074","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.568721,-79.651832,4000,7,23.9149269077296,"South","9/21/2019",55,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plants 1 & 2 < 3m apart but in a different patch than plants 3-5, which are also <3 m apart.",2.71046,NA,1
"415","2019","AS088","MW075","1",0,0,0,0,1,0,0,0,0,0.111111111111111,107,"Early-Middle","7/12/2019","193",1,"Vanessa","Might be the same individual, only 2 were flowering and they were really close (possibly 2 ramets). Got permission from homeowners and left business card too.",43.573691,-79.63648,NA,NA,22.558758446384,"South","9/19/2019",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Housekeeper answered. Homeowner not home until 5 on weekdays so I could return but only 2 plants so not a big deal if I don't.",2.32931,NA,NA
"416","2019","AS088","MW075","2",0,0,1,0,0,2,NA,NA,NA,0.5,87,"Early-Middle","7/12/2019","193",1,"Vanessa","Might be the same individual, only 2 were flowering and they were really close (possibly 2 ramets). Got permission from homeowners and left business card too.",NA,NA,NA,NA,NA,"South","9/19/2019",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Housekeeper answered. Homeowner not home until 5 on weekdays so I could return but only 2 plants so not a big deal if I don't.",2.32931,NA,NA
"417","2019","AS089","MW076","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vanessa",NA,43.579335,-79.630017,6,38,21.8290740171044,"South","9/19/2019",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No plants",1.98333,NA,NA
"418","2019","AS089","MW076","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vanessa",NA,43.579335,-79.630017,6,38,21.8290740171044,"South","9/19/2019",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No plants",1.98333,NA,NA
"419","2019","AS089","MW076","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vanessa",NA,43.579335,-79.630017,6,38,21.8290740171044,"South","9/19/2019",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No plants",1.98333,NA,NA
"420","2019","AS089","MW076","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vanessa",NA,43.579335,-79.630017,6,38,21.8290740171044,"South","9/19/2019",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No plants",1.98333,NA,NA
"421","2019","AS089","MW076","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vanessa",NA,43.579335,-79.630017,6,38,21.8290740171044,"South","9/19/2019",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No plants",1.98333,NA,NA
"422","2019","AS090","MW077","1",1,0,1,1,0,4,1,1,2,1.22222222222222,117,"Middle-Late","7/18/2019","199",1,"Sophie",NA,43.589966,-79.6183,4,26,20.5069567190536,"South","9/19/2019",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No one home. Very strange: patch that had lots of pods had only two total this year (from a brief glance.) I wonder if they have been harvested/removed. Could return but seems like a low potential return",2.03083,NA,NA
"423","2019","AS090","MW077","2",1,1,1,0,1,1,1,1,1,0.888888888888889,144,"Middle-Late","7/18/2019","199",1,"Sophie",NA,43.589966,-79.6183,4,26,20.5069567190536,"South","9/19/2019",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No one home. Very strange: patch that had lots of pods had only two total this year (from a brief glance.) I wonder if they have been harvested/removed. Could return but seems like a low potential return",2.03083,NA,NA
"424","2019","AS090","MW077","3",1,0,1,0,1,0,0,0,2,0.555555555555556,125,"Middle-Late","7/18/2019","199",1,"Sophie",NA,43.589966,-79.6183,4,26,20.5069567190536,"South","9/19/2019",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No one home. Very strange: patch that had lots of pods had only two total this year (from a brief glance.) I wonder if they have been harvested/removed. Could return but seems like a low potential return",2.03083,NA,NA
"425","2019","AS090","MW077","4",3,3,1,3,2,1,1,0,3,1.88888888888889,138,"Middle-Late","7/18/2019","199",1,"Sophie",NA,43.589966,-79.6183,4,26,20.5069567190536,"South","9/19/2019",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No one home. Very strange: patch that had lots of pods had only two total this year (from a brief glance.) I wonder if they have been harvested/removed. Could return but seems like a low potential return",2.03083,NA,NA
"426","2019","AS090","MW077","5",0,2,0,1,0,0,0,3,1,0.777777777777778,137,"Middle-Late","7/18/2019","199",1,"Sophie",NA,43.589966,-79.6183,4,26,20.5069567190536,"South","9/19/2019",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No one home. Very strange: patch that had lots of pods had only two total this year (from a brief glance.) I wonder if they have been harvested/removed. Could return but seems like a low potential return",2.03083,NA,NA
"427","2019","AS091","MW078","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vanessa","Checked in garden at 434 Ginger Downs, plants were still very small. Spoke to homeowner who gave us the OK to check them out.",43.591194,-79.608405,9,10,19.7143473087768,"South","9/19/2019",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plants have been removed from house",2.16088,NA,NA
"428","2019","AS091","MW078","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vanessa","Checked in garden at 434 Ginger Downs, plants were still very small. Spoke to homeowner who gave us the OK to check them out.",43.591194,-79.608405,9,10,19.7143473087768,"South","9/19/2019",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plants have been removed from house",2.16088,NA,NA
"429","2019","AS091","MW078","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vanessa","Checked in garden at 434 Ginger Downs, plants were still very small. Spoke to homeowner who gave us the OK to check them out.",43.591194,-79.608405,9,10,19.7143473087768,"South","9/19/2019",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plants have been removed from house",2.16088,NA,NA
"430","2019","AS091","MW078","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vanessa","Checked in garden at 434 Ginger Downs, plants were still very small. Spoke to homeowner who gave us the OK to check them out.",43.591194,-79.608405,9,10,19.7143473087768,"South","9/19/2019",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plants have been removed from house",2.16088,NA,NA
"431","2019","AS091","MW078","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vanessa","Checked in garden at 434 Ginger Downs, plants were still very small. Spoke to homeowner who gave us the OK to check them out.",43.591194,-79.608405,9,10,19.7143473087768,"South","9/19/2019",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plants have been removed from house",2.16088,NA,NA
"432","2019","AS092","MW079","1",0,0,0,0,0,0,0,0,0,0,88,"Early-Middle","7/5/2019","186",2,"Albert","Make sure to let the head office know when doing work here - got asked by a manager to report to office when sampling here",43.601609,-79.583684,15000,6,17.4375813140448,"South","9/19/2019",71,18,2,20,10,8,6.8,6,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.995,NA,NA,"Plants <3 m apart (one patch)",2.43357,6.95,2
"433","2019","AS092","MW079","2",0,1,0,0,0,0,0,0,1,0.222222222222222,110,"Early-Middle","7/5/2019","186",2,"Albert","Make sure to let the head office know when doing work here - got asked by a manager to report to office when sampling here",43.601609,-79.583684,15000,6,17.4375813140448,"South","9/19/2019",103,22,1,23,11,8,8,8,8,8.4,8.8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.614,NA,NA,"Plants <3 m apart (one patch)",2.43357,8.2,2.09090909090909
"434","2019","AS092","MW079","3",0,0,0,0,0,0,NA,NA,NA,0,102,"Early-Middle","7/5/2019","186",2,"Albert","Make sure to let the head office know when doing work here - got asked by a manager to report to office when sampling here",43.601609,-79.583684,15000,6,17.4375813140448,"South","9/19/2019",114,4,6,8,12,7.2,7,7,7,7.8,6.4,6,7.4,7.2,7.2,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.355,NA,NA,"Plants <3 m apart (one patch)",2.43357,7.02,0.666666666666667
"435","2019","AS092","MW079","4",1,0,0,NA,NA,NA,NA,NA,NA,0.333333333333333,102,"Early-Middle","7/5/2019","186",2,"Albert","Make sure to let the head office know when doing work here - got asked by a manager to report to office when sampling here",43.601609,-79.583684,15000,6,17.4375813140448,"South","9/19/2019",97,3,2,4,11,7,6,6,6.6,7.4,7.4,7.2,8,7.4,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.417,NA,NA,"Plants <3 m apart (one patch)",2.43357,7.04444444444444,0.363636363636364
"436","2019","AS092","MW079","5",0,0,1,NA,NA,NA,NA,NA,NA,0.333333333333333,118,"Early-Middle","7/5/2019","186",2,"Vanessa","Make sure to let the head office know when doing work here - got asked by a manager to report to office when sampling here",43.601609,-79.583684,15000,6,17.4375813140448,"South","9/19/2019",117,22,1,23,12,7.4,6.2,6.8,7,7,7.2,8,7.6,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.838,NA,NA,"Plants <3 m apart (one patch)",2.43357,7.2,1.91666666666667
"437","2019","AS093","MW080","1",2,0,1,0,3,2,4,0,3,1.66666666666667,96,"Middle","7/18/2019","199",1,"Sophie","Only checked at 45 Lynnford Dr. (forgot to check 2018 notes). Spoke to homeowner who said there were a lot more plants the year before. Might want to revisit this one. -Vanessa || Nice homeowner but only 1 plant. More in a front yard garden down the street (#20? #30?) but no one home. -Sophie",43.633829,-79.553119,8800,32,14.0968646967494,"South","9/19/2019",108,7,1,7,12,10,9,7,9,9,9.8,8.6,8.6,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.812,NA,NA,"Big spider web entangling some pods and didn't want to disassemble it. Plants in pop <3m apart and all from house #43.",2.18288,8.77777777777778,0.583333333333333
"438","2019","AS093","MW080","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Only checked at 45 Lynnford Dr. (forgot to check 2018 notes). Spoke to homeowner who said there were a lot more plants the year before. Might want to revisit this one. -Vanessa || Nice homeowner but only 1 plant. More in a front yard garden down the street (#20? #30?) but no one home. -Sophie",43.633829,-79.553119,8800,32,14.0968646967494,"South","9/19/2019",80,19,1,20,7,7,4.2,2.2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.128,NA,NA,"pod not developed nearly enough; seeds are still white. Plant still growing; pods probably don't reflect final lengths/dimensions. Plants in pop <3m apart and all from house #43.",2.18288,2.48,2.85714285714286
"439","2019","AS093","MW080","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Only checked at 45 Lynnford Dr. (forgot to check 2018 notes). Spoke to homeowner who said there were a lot more plants the year before. Might want to revisit this one. -Vanessa || Nice homeowner but only 1 plant. More in a front yard garden down the street (#20? #30?) but no one home. -Sophie",43.633829,-79.553119,8800,32,14.0968646967494,"South","9/19/2019",61,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plants in pop <3m apart and all from house #43.",2.18288,NA,1
"440","2019","AS093","MW080","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Only checked at 45 Lynnford Dr. (forgot to check 2018 notes). Spoke to homeowner who said there were a lot more plants the year before. Might want to revisit this one. -Vanessa || Nice homeowner but only 1 plant. More in a front yard garden down the street (#20? #30?) but no one home. -Sophie",43.633829,-79.553119,8800,32,14.0968646967494,"South","9/19/2019",46,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plants in pop <3m apart and all from house #43.",2.18288,NA,1
"441","2019","AS093","MW080","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Only checked at 45 Lynnford Dr. (forgot to check 2018 notes). Spoke to homeowner who said there were a lot more plants the year before. Might want to revisit this one. -Vanessa || Nice homeowner but only 1 plant. More in a front yard garden down the street (#20? #30?) but no one home. -Sophie",43.633829,-79.553119,8800,32,14.0968646967494,"South",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.18288,NA,NA
"442","2018","AS001","MW001","1",1,1,0,3,1,1,0,0,1,0.888888888888889,72,NA,"7/9/2018","190",NA,"Sophie/Samreen","UofT CCT garden",43.550556,-79.663,15,30,25.6072117851047,"South","9/16/2018",72,12,NA,11,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,">3 m between plants",-1.17377,NA,1.22222222222222
"443","2018","AS001","MW001","2",3,1,1,2,2,0,NA,NA,NA,1.5,121,NA,"7/9/2018","190",NA,"Sophie/Samreen","UofT CCT garden",43.550556,-79.663,15,30,25.6072117851047,"South","9/16/2018",121,23,NA,24,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,">3 m between plants",-1.17377,NA,2
"444","2018","AS001","MW001","3",1,0,1,3,1,1,1,1,2,1.22222222222222,84,NA,"7/9/2018","190",NA,"Sophie/Samreen","UofT CCT garden",43.550556,-79.663,15,30,25.6072117851047,"South","9/16/2018",84,15,NA,16,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,">3 m between plants",-1.17377,NA,1.77777777777778
"445","2018","AS001","MW001","4",2,4,4,0,3,2,4,3,3,2.77777777777778,118,NA,"7/9/2018","190",NA,"Sophie/Samreen","UofT CCT garden",43.550556,-79.663,15,30,25.6072117851047,"South","9/16/2018",118,4,NA,4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,">3 m between plants",-1.17377,NA,0.333333333333333
"446","2018","AS001","MW001","5",2,1,2,2,0,1,1,1,4,1.55555555555556,94,NA,"7/9/2018","190",NA,"Sophie/Samreen","UofT CCT garden",43.550556,-79.663,15,30,25.6072117851047,"South","9/16/2018",94,20,NA,21,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,">3 m between plants",-1.17377,NA,1.90909090909091
"447","2018","AS002","MW002","1",1,1,0,2,1,2,1,3,2,1.44444444444444,86,NA,"7/9/2018","190",NA,"Sophie/Samreen","Erindale Park hill",43.550225,-79.654062,10,22,24.987050922191,"South","9/16/2018",86,15,NA,16,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,">3 m between plants",0.0619652,NA,1.6
"448","2018","AS002","MW002","2",2,3,0,1,0,1,2,4,4,1.88888888888889,100,NA,"7/9/2018","190",NA,"Sophie/Samreen","Erindale Park hill",43.550225,-79.654062,10,22,24.987050922191,"South","9/16/2018",100,4,NA,4,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,">3 m between plants",0.0619652,NA,0.307692307692308
"449","2018","AS002","MW002","3",1,3,1,0,2,0,1,0,0,0.888888888888889,100,NA,"7/9/2018","190",NA,"Sophie/Samreen","Erindale Park hill",43.550225,-79.654062,10,22,24.987050922191,"South","9/16/2018",100,12,NA,11,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,">3 m between plants",0.0619652,NA,1.22222222222222
"450","2018","AS002","MW002","4",0,1,1,0,2,1,2,0,3,1.11111111111111,85,NA,"7/9/2018","190",NA,"Sophie/Samreen","Erindale Park hill",43.550225,-79.654062,10,22,24.987050922191,"South","9/16/2018",85,12,NA,11,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,">3 m between plants",0.0619652,NA,1.57142857142857
"451","2018","AS002","MW002","5",2,3,3,0,0,2,0,2,2,1.55555555555556,86,NA,"7/9/2018","190",NA,"Sophie/Samreen","Erindale Park hill",43.550225,-79.654062,10,22,24.987050922191,"South","9/16/2018",86,18,NA,19,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,">3 m between plants",0.0619652,NA,2.11111111111111
"452","2018","AS003","MW003","1",0,0,0,NA,NA,NA,NA,NA,NA,0,149,NA,"7/9/2018","190",NA,"Sophie/Samreen","Riverwood Conservancy marsh pond",43.565106,-79.671002,3,18,25.4917782859607,"South","9/14/2018",149,18,NA,19,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"For MW003, all plants collected from AS003. No pods at AS004",-0.5488855,NA,1.58333333333333
"453","2018","AS003","MW003","2",0,0,0,0,0,1,NA,NA,NA,0.166666666666667,138,NA,"7/9/2018","190",NA,"Sophie/Samreen","Riverwood Conservancy marsh pond",43.565106,-79.671002,3,18,25.4917782859607,"South","9/14/2018",138,12,NA,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"For MW003, all plants collected from AS003. No pods at AS004",-0.5488855,NA,1
"454","2018","AS003","MW003","3",1,2,0,2,2,2,0,1,0,1.11111111111111,155,NA,"7/9/2018","190",NA,"Sophie/Samreen","Riverwood Conservancy marsh pond",43.565106,-79.671002,3,18,25.4917782859607,"South","9/14/2018",155,20,NA,21,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"For MW003, all plants collected from AS003. No pods at AS004",-0.5488855,NA,1.61538461538462
