Pop_ID,Patch_ID,Plant_Num,Pollinia_1_1,Pollinia_1_2,Pollinia_1_3,Pollinia_2_1,Pollinia_2_2,Pollinia_2_3,Pollinia_3_1,Pollinia_3_2,Pollinia_3_3,Average_Pollinia,Area_sq_m,Plants_present,Weevil_attack_Eggs,NLCD,Notes,Pop_Age_Stage,Pods_Seen,Date_Found,Date_Found_365,Latitude,Longitude,Transect_ID,Dist_city_center_km_Yonge_Bloor,Date_Revisited,Date_Revisited_365,Height_cm,Pods,Peduncles,Leaf_coll,Leaf_coll_binary,Seeds_coll,Seeds_coll_binary,Notes
AS035,MW022,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,13,N,"Developed, Low Intensity
Cropland",No inflorescences; young population?,Not sure,0,7/13/2018,194,43.377146,-79.973861,North,35.42,9/13/2018,256,40,0,0,yes,1,no,0,Only 4 plants
AS035,MW022,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,13,N,"Developed, Low Intensity
Cropland",No inflorescences; young population?,Not sure,0,7/13/2018,194,43.377146,-79.973861,North,35.42,9/13/2018,256,33,0,0,yes,1,no,0,Only 4 plants
AS035,MW022,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,13,N,"Developed, Low Intensity
Cropland",No inflorescences; young population?,Not sure,0,7/13/2018,194,43.377146,-79.973861,North,35.42,9/13/2018,256,53,0,0,yes,1,no,0,Only 4 plants
AS035,MW022,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,13,N,"Developed, Low Intensity
Cropland",No inflorescences; young population?,Not sure,0,7/13/2018,194,43.377146,-79.973861,North,35.42,9/13/2018,256,NA,NA,NA,NA,0,NA,0,Only 4 plants
AS036,MW023,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600,20,N,"Developed, Low Intensity
Cropland",Recently mowed,Late,0,7/13/2018,194,43.371308,-79.981819,North,35.98,9/13/2018,256,90,0,0,yes,1,no,0,Plants 1 and 2 are less than 3 m apart
AS036,MW023,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600,20,N,"Developed, Low Intensity
Cropland",Recently mowed,Late,0,7/13/2018,194,43.371308,-79.981819,North,35.98,9/13/2018,256,56,0,0,yes,1,no,0,Plants 1 and 2 are less than 3 m apart
AS036,MW023,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600,20,N,"Developed, Low Intensity
Cropland",Recently mowed,Late,5,7/13/2018,194,43.371308,-79.981819,North,35.98,9/13/2018,256,67,0,0,yes,1,no,0,"Plants 3, 4, 5 are less than 3 m apart"
AS036,MW023,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600,20,N,"Developed, Low Intensity
Cropland",Recently mowed,Late,0,7/13/2018,194,43.371308,-79.981819,North,35.98,9/13/2018,256,113,3,2,yes,1,yes,1,"Plants 3, 4, 5 are less than 3 m apart"
AS036,MW023,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600,20,N,"Developed, Low Intensity
Cropland",Recently mowed,Late,0,7/13/2018,194,43.371308,-79.981819,North,35.98,9/13/2018,256,100,0,0,yes,1,no,0,"Plants 3, 4, 5 are less than 3 m apart"
AS037,MW024,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,N,"Developed, Low Intensity
Cropland",,Not sure,0,7/13/2018,194,43.363349,-80.01471,North,37.66,9/13/2018,256,54,0,0,yes,1,no,0,< 3m apart. Lots of herbivory
AS037,MW024,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,N,"Developed, Low Intensity
Cropland",,Not sure,0,7/13/2018,194,43.363349,-80.01471,North,37.66,9/13/2018,256,63,0,0,yes,1,no,0,< 3m apart. Lots of herbivory
AS038,MW025,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,12,N,"Developed, High Intensity
Developed, Medium Intensity",Young population,Not sure,0,7/16/2018,197,43.726774,-79.432109,North,5.5,9/10/2018,253,70,0,0,yes,1,no,0,plants all less than 3 m apart from each other
AS038,MW025,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,12,N,"Developed, High Intensity
Developed, Medium Intensity",Young population,Not sure,0,7/16/2018,197,43.726774,-79.432109,North,5.5,9/10/2018,253,50,0,0,yes,1,no,0,plants all less than 3 m apart from each other
AS038,MW025,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,12,N,"Developed, High Intensity
Developed, Medium Intensity",Young population,Not sure,0,7/16/2018,197,43.726774,-79.432109,North,5.5,9/10/2018,253,64,0,0,yes,1,no,0,plants all less than 3 m apart from each other
AS038,MW025,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,12,N,"Developed, High Intensity
Developed, Medium Intensity",Young population,Not sure,0,7/16/2018,197,43.726774,-79.432109,North,5.5,9/10/2018,253,30,0,0,yes,1,no,0,plants all less than 3 m apart from each other
AS038,MW025,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,12,N,"Developed, High Intensity
Developed, Medium Intensity",Young population,Not sure,0,7/16/2018,197,43.726774,-79.432109,North,5.5,9/10/2018,253,69,0,0,yes,1,no,0,plants all less than 3 m apart from each other
AS039,MW026,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,8,N,"Developed, High Intensity
Developed, Open Space",Next to school and highway. 3 monarch eggs. Flemington Park area.,Late,0,7/16/2018,197,43.719453,-79.445163,North,5.42,9/10/2018,253,77,3,2,yes,1,yes,1,3m apart from plant 2 only
AS039,MW026,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,8,N,"Developed, High Intensity
Developed, Open Space",Next to school and highway. 3 monarch eggs. Flemington Park area.,Late,0,7/16/2018,197,43.719453,-79.445163,North,5.42,9/10/2018,253,105,4,3,yes,1,yes,1,3m apart from other plants
AS039,MW026,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,8,N,"Developed, High Intensity
Developed, Open Space",Next to school and highway. 3 monarch eggs. Flemington Park area.,Late,0,7/16/2018,197,43.719453,-79.445163,North,5.42,9/10/2018,253,69,0,0,yes,1,no,0,3m apart from plant 2 only
AS039,MW026,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,8,N,"Developed, High Intensity
Developed, Open Space",Next to school and highway. 3 monarch eggs. Flemington Park area.,Late,6,7/16/2018,197,43.719453,-79.445163,North,5.42,9/10/2018,253,55,0,0,yes,1,no,0,3m apart from plant 2 only
AS039,MW026,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,8,N,"Developed, High Intensity
Developed, Open Space",Next to school and highway. 3 monarch eggs. Flemington Park area.,Late,3,7/16/2018,197,43.719453,-79.445163,North,5.42,9/10/2018,253,38,0,0,yes,1,no,0,3m apart from plant 2 only
AS040,MW027,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,60,N,"Developed, Open Space
Developed, High Intensity
Developed, Medium Intensity",In Baycrest Park garden area. Looks wild; dispersed in weeds.,Mid-Late,2,7/16/2018,197,43.726466,-79.445593,North,5.82,9/10/2018,253,99,4,2,yes,1,yes,1,most of the plants from this site have been mowed or removed; only 20 plants remain
AS040,MW027,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,60,N,"Developed, Open Space
Developed, High Intensity
Developed, Medium Intensity",In Baycrest Park garden area. Looks wild; dispersed in weeds.,Mid-Late,4,7/16/2018,197,43.726466,-79.445593,North,5.82,9/10/2018,253,70,4,2,yes,1,yes,1,most of the plants from this site have been mowed or removed; only 20 plants remain
AS040,MW027,3,4,2,0,NA,NA,NA,NA,NA,NA,2,48,60,N,"Developed, Open Space
Developed, High Intensity
Developed, Medium Intensity",In Baycrest Park garden area. Looks wild; dispersed in weeds.,Mid-Late,1,7/16/2018,197,43.726466,-79.445593,North,5.82,9/10/2018,253,79,2,2,yes,1,yes,1,most of the plants from this site have been mowed or removed; only 20 plants remain
AS040,MW027,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,60,N,"Developed, Open Space
Developed, High Intensity
Developed, Medium Intensity",In Baycrest Park garden area. Looks wild; dispersed in weeds.,Mid-Late,8,7/16/2018,197,43.726466,-79.445593,North,5.82,9/10/2018,253,79,3,2,yes,1,yes,1,most of the plants from this site have been mowed or removed; only 20 plants remain
AS040,MW027,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,60,N,"Developed, Open Space
Developed, High Intensity
Developed, Medium Intensity",In Baycrest Park garden area. Looks wild; dispersed in weeds.,Mid-Late,10,7/16/2018,197,43.726466,-79.445593,North,5.82,9/10/2018,253,75,3,1,yes,1,yes,1,most of the plants from this site have been mowed or removed; only 20 plants remain
AS041,MW028,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4000,18,N,"Developed, Open Space
Developed, Medium Intensity",Caledonia Park,Late,1,7/16/2018,197,43.713472,-79.463271,North,5.7,9/10/2018,253,97,2,1,yes,1,yes,1,plants 1 and 2 are less than 3 m apart; plants 4 and 5 are less than 3 m apart
AS041,MW028,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4000,18,N,"Developed, Open Space
Developed, Medium Intensity",Caledonia Park,Late,4,7/16/2018,197,43.713472,-79.463271,North,5.7,9/10/2018,253,85,1,1,yes,1,yes,1,plants 1 and 2 are less than 3 m apart; plants 4 and 5 are less than 3 m apart
AS041,MW028,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4000,18,N,"Developed, Open Space
Developed, Medium Intensity",Caledonia Park,Late,0,7/16/2018,197,43.713472,-79.463271,North,5.7,9/10/2018,253,56,0,0,yes,1,no,0,plants 1 and 2 are less than 3 m apart; plants 4 and 5 are less than 3 m apart
AS041,MW028,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4000,18,N,"Developed, Open Space
Developed, Medium Intensity",Caledonia Park,Late,0,7/16/2018,197,43.713472,-79.463271,North,5.7,9/10/2018,253,112,1,1,yes,1,yes,1,plants 1 and 2 are less than 3 m apart; plants 4 and 5 are less than 3 m apart
AS041,MW028,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4000,18,N,"Developed, Open Space
Developed, Medium Intensity",Spread throughout Caledonia Park,Late,0,7/16/2018,197,43.713472,-79.463271,North,5.7,9/10/2018,253,78,5,5,yes,1,yes,1,plants 1 and 2 are less than 3 m apart; plants 4 and 5 are less than 3 m apart
AS042,MW029,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,19,N,"Scrub/Shrub
Deciduous Forest",North Park. Many pods seen,Late,9,7/16/2018,197,43.713584,-79.475768,North,6.17,9/10/2018,253,114,3,3,yes,1,yes,1,all less than 3 m apart
AS042,MW029,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,19,N,"Scrub/Shrub
Deciduous Forest",North Park. Many pods seen,Late,7,7/16/2018,197,43.713584,-79.475768,North,6.17,9/10/2018,253,145,7,4,yes,1,yes,1,all less than 3 m apart
AS042,MW029,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,19,N,"Scrub/Shrub
Deciduous Forest",North Park. Many pods seen,Late,3,7/16/2018,197,43.713584,-79.475768,North,6.17,9/10/2018,253,110,3,2,yes,1,yes,1,all less than 3 m apart
AS042,MW029,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,19,N,"Scrub/Shrub
Deciduous Forest",North Park. Many pods seen,Late,0,7/16/2018,197,43.713584,-79.475768,North,6.17,9/10/2018,253,114,4,3,yes,1,yes,1,all less than 3 m apart
AS042,MW029,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,19,N,"Scrub/Shrub
Deciduous Forest",North Park. Many pods seen,Late,10,7/16/2018,197,43.713584,-79.475768,North,6.17,9/10/2018,253,126,4,4,yes,1,yes,1,all less than 3 m apart
AS043,MW030,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,N,"Developed, Open Space
Developed, Medium Intensity",8 Raven Drive. Not planted; sprouted this year.,Early-Late,6,7/16/2018,197,43.71387,-79.505919,North,7.4,9/10/2018,253,155,5,7,yes,1,yes,1,all less than 3 m apart
AS043,MW030,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,N,"Developed, Open Space
Developed, Medium Intensity",8 Raven Drive. Not planted; sprouted this year.,Early-Late,3,7/16/2018,197,43.71387,-79.505919,North,7.4,9/10/2018,253,146,1,8,yes,1,yes,1,all less than 3 m apart
AS043,MW030,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,N,"Developed, Open Space
Developed, Medium Intensity",8 Raven Drive. Not planted; sprouted this year.,Early-Late,3,7/16/2018,197,43.71387,-79.505919,North,7.4,9/10/2018,253,153,4,8,yes,1,yes,1,all less than 3 m apart
AS043,MW030,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,N,"Developed, Open Space
Developed, Medium Intensity",8 Raven Drive. Not planted; sprouted this year.,Early-Late,4,7/16/2018,197,43.71387,-79.505919,North,7.4,9/10/2018,253,143,8,7,yes,1,yes,1,all less than 3 m apart
AS043,MW030,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,N,"Developed, Open Space
Developed, Medium Intensity",8 Raven Drive. Not planted; sprouted this year.,Early-Late,0,7/16/2018,197,43.71387,-79.505919,North,7.4,9/10/2018,253,153,3,8,yes,1,yes,1,all less than 3 m apart
AS044,MW031,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6000,240,N,"Developed, Open Space
Developed, Medium Intensity
Developed, High Intensity",Pelmo Park. Near highway. Herbivory evident.,Late,0,7/16/2018,197,43.713092,-79.515599,North,7.79,9/12/2018,255,89,2,2,yes,1,yes,1,
AS044,MW031,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6000,240,N,"Developed, Open Space
Developed, Medium Intensity
Developed, High Intensity",Pelmo Park. Near highway. Herbivory evident.,Late,0,7/16/2018,197,43.713092,-79.515599,North,7.79,9/12/2018,255,97,3,2,yes,1,yes,1,
AS044,MW031,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6000,240,N,"Developed, Open Space
Developed, Medium Intensity
Developed, High Intensity",Pelmo Park. Near highway. Herbivory evident.,Late,0,7/16/2018,197,43.713092,-79.515599,North,7.79,9/12/2018,255,88,2,2,yes,1,yes,1,
AS044,MW031,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6000,240,N,"Developed, Open Space
Developed, Medium Intensity
Developed, High Intensity",Pelmo Park. Near highway. Herbivory evident.,Late,0,7/16/2018,197,43.713092,-79.515599,North,7.79,9/12/2018,255,84,1,2,yes,1,yes,1,
AS044,MW031,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6000,240,N,"Developed, Open Space
Developed, Medium Intensity
Developed, High Intensity",Pelmo Park. Near highway. Herbivory evident.,Late,2,7/16/2018,197,43.713092,-79.515599,North,7.79,9/12/2018,255,73,2,4,yes,1,yes,1,
AS045,MW032,1,2,1,0,3,2,0,2,1,4,1.67,6000,27,N,"Cropland
Developed, Medium Intensity
Developed, Open Space",Population growing around perimeter of community garden.,Early-Late,18,7/16/2018,197,43.66963,-79.498027,South,5.93,9/9/2018,252,103,4,2,yes,1,yes,1,Only 1 plant found. Rest of original population must've been weeded or covered up by overgrown plants around garden.
AS045,MW032,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6000,27,N,"Cropland
Developed, Medium Intensity
Developed, Open Space",Population growing around perimeter of community garden.,Early-Late,8,7/16/2018,197,43.66963,-79.498027,South,5.93,9/9/2018,252,NA,NA,NA,NA,0,NA,0,NA
AS045,MW032,3,5,2,5,1,0,2,2,2,1,2.22,6000,27,N,"Cropland
Developed, Medium Intensity
Developed, Open Space",Population growing around perimeter of community garden.,Early-Late,0,7/16/2018,197,43.66963,-79.498027,South,5.93,9/9/2018,252,NA,NA,NA,NA,0,NA,0,NA
AS045,MW032,4,1,1,2,3,3,1,3,3,3,2.22,6000,27,N,"Cropland
Developed, Medium Intensity
Developed, Open Space",Population growing around perimeter of community garden.,Early-Late,0,7/16/2018,197,43.66963,-79.498027,South,5.93,9/9/2018,252,NA,NA,NA,NA,0,NA,0,NA
AS045,MW032,5,0,2,2,4,4,0,NA,NA,NA,2,6000,27,N,"Cropland
Developed, Medium Intensity
Developed, Open Space",Population growing around perimeter of community garden.,Early-Late,5,7/16/2018,197,43.66963,-79.498027,South,5.93,9/9/2018,252,NA,NA,NA,NA,0,NA,0,NA
AS046,MW033,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,25,N,"Cropland
Deciduous Forest
Developed, Low Intensity",Along roadside. Mowed and unmowed portions. Next to crop field. Leaves very dry.,Not sure,0,7/17/2018,198,43.358912,-80.043033,North,39.03,9/13/2018,256,81,0,0,yes,1,no,0,may have been mown; only saw 3 plants
AS046,MW033,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,25,N,"Cropland
Deciduous Forest
Developed, Low Intensity",Along roadside. Mowed and unmowed portions. Next to crop field. Leaves very dry.,Not sure,0,7/17/2018,198,43.358912,-80.043033,North,39.03,9/13/2018,256,57,0,0,yes,1,no,0,may have been mown; only saw 3 plants
AS046,MW033,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,25,N,"Cropland
Deciduous Forest
Developed, Low Intensity",Along roadside. Mowed and unmowed portions. Next to crop field. Leaves very dry.,Not sure,0,7/17/2018,198,43.358912,-80.043033,North,39.03,9/13/2018,256,41,0,0,yes,1,no,0,may have been mown; only saw 3 plants
AS046,MW033,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,25,N,"Cropland
Deciduous Forest
Developed, Low Intensity",Along roadside. Mowed and unmowed portions. Next to crop field. Leaves very dry.,Not sure,0,7/17/2018,198,43.358912,-80.043033,North,39.03,9/13/2018,256,NA,NA,NA,NA,0,NA,0,may have been mown; only saw 3 plants
AS046,MW033,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,25,N,"Cropland
Deciduous Forest
Developed, Low Intensity",Along roadside. Mowed and unmowed portions. Next to crop field. Leaves very dry.,Not sure,0,7/17/2018,198,43.358912,-80.043033,North,39.03,9/13/2018,256,NA,NA,NA,NA,0,NA,0,may have been mown; only saw 3 plants
AS047,MW034,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18850,980,N,"Cropland
Pasture/Hay
Developed, Low Intensity",Mowed and grassy areas. Area extends 450m east of waypoint on N side of road. Huge field 100m west of waypoint.,Early-Middle,0,7/17/2018,198,43.357422,-80.052572,North,39.49,9/13/2018,256,NA,NA,NA,NA,0,NA,0,"nobody answered door; lots of plants in their field, but mown from previous visit. No pods"
AS047,MW034,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18850,980,N,"Cropland
Pasture/Hay
Developed, Low Intensity",Mowed and grassy areas. Area extends 450m east of waypoint on N side of road. Huge field 100m west of waypoint.,Early-Middle,0,7/17/2018,198,43.357422,-80.052572,North,39.49,9/13/2018,256,NA,NA,NA,NA,0,NA,0,"nobody answered door; lots of plants in their field, but mown from previous visit. No pods"
AS047,MW034,3,4,3,5,5,4,4,5,5,2,4.11,18850,980,N,"Cropland
Pasture/Hay
Developed, Low Intensity",Mowed and grassy areas. Area extends 450m east of waypoint on N side of road. Huge field 100m west of waypoint.,Early-Middle,0,7/17/2018,198,43.357422,-80.052572,North,39.49,9/13/2018,256,NA,NA,NA,NA,0,NA,0,"nobody answered door; lots of plants in their field, but mown from previous visit. No pods"
AS047,MW034,4,5,3,4,4,3,4,4,3,3,3.67,18850,980,N,"Cropland
Pasture/Hay
Developed, Low Intensity",Mowed and grassy areas. Area extends 450m east of waypoint on N side of road. Huge field 100m west of waypoint.,Early-Middle,0,7/17/2018,198,43.357422,-80.052572,North,39.49,9/13/2018,256,NA,NA,NA,NA,0,NA,0,"nobody answered door; lots of plants in their field, but mown from previous visit. No pods"
AS047,MW034,5,2,3,2,5,4,3,4,4,0,3,18850,980,N,"Cropland
Pasture/Hay
Developed, Low Intensity",Mowed and grassy areas. Area extends 450m east of waypoint on N side of road. Huge field 100m west of waypoint.,Early-Middle,0,7/17/2018,198,43.357422,-80.052572,North,39.49,9/13/2018,256,NA,NA,NA,NA,0,NA,0,"nobody answered door; lots of plants in their field, but mown from previous visit. No pods"
AS048,MW035,1,5,5,5,5,4,5,4,5,5,4.78,8000,170,"Y, eggs","Grassland/Herbaceous
Deciduous Forest
Developed, Low Intensity",Some milkweed have a rusty purple/dark green undertone (stress?),Mid-Late,0,7/17/2018,198,43.349551,-80.098407,North,41.74,9/13/2018,256,84,3,3,yes,1,yes,1,all less than 3 m apart
AS048,MW035,2,0,0,0,1,0,0,1,2,0,0.44,8000,170,N,"Grassland/Herbaceous
Deciduous Forest
Developed, Low Intensity",Some milkweed have a rusty purple/dark green undertone (stress?),Mid-Late,0,7/17/2018,198,43.349551,-80.098407,North,41.74,9/13/2018,256,108,10,3,yes,1,yes,1,all less than 3 m apart
AS048,MW035,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8000,170,Y,"Grassland/Herbaceous
Deciduous Forest
Developed, Low Intensity",Some milkweed have a rusty purple/dark green undertone (stress?),Mid-Late,9,7/17/2018,198,43.349551,-80.098407,North,41.74,9/13/2018,256,89,1,1,yes,1,yes,1,all less than 3 m apart
AS048,MW035,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8000,170,Y,"Grassland/Herbaceous
Deciduous Forest
Developed, Low Intensity",Some milkweed have a rusty purple/dark green undertone (stress?),Mid-Late,0,7/17/2018,198,43.349551,-80.098407,North,41.74,9/13/2018,256,120,2,2,yes,1,yes,1,all less than 3 m apart
AS048,MW035,5,0,1,0,NA,NA,NA,NA,NA,NA,0.33,8000,170,N,"Grassland/Herbaceous
Deciduous Forest
Developed, Low Intensity",Some milkweed have a rusty purple/dark green undertone (stress?),Mid-Late,0,7/17/2018,198,43.349551,-80.098407,North,41.74,9/13/2018,256,97,3,4,yes,1,yes,1,all less than 3 m apart
AS049,MW036,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1800,170,N,"Pasture/Hay
Cropland
Developed, Low Intensity",One monarch caterpillar dead when collected,Late,1,7/17/2018,198,43.321018,-80.049313,South,40.74,9/14/2018,257,94,4,2,yes,1,yes,1,"Plants 1, 2, 3 are less than 3 m apart"
AS049,MW036,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1800,170,N,"Pasture/Hay
Cropland
Developed, Low Intensity",One monarch caterpillar dead when collected,Late,0,7/17/2018,198,43.321018,-80.049313,South,40.74,9/14/2018,257,73,2,2,yes,1,yes,1,"Plants 1, 2, 3 are less than 3 m apart"
AS049,MW036,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1800,170,N,"Pasture/Hay
Cropland
Developed, Low Intensity",One monarch caterpillar dead when collected,Late,14,7/17/2018,198,43.321018,-80.049313,South,40.74,9/14/2018,257,82,2,2,yes,1,yes,1,"Plants 1, 2, 3 are less than 3 m apart"
AS049,MW036,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1800,170,N,"Pasture/Hay
Cropland
Developed, Low Intensity",One monarch caterpillar dead when collected,Late,5,7/17/2018,198,43.321018,-80.049313,South,40.74,9/14/2018,257,93,3,2,yes,1,yes,1,Plants 4 and 5 are less than 3 m apart
AS049,MW036,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1800,170,N,"Pasture/Hay
Cropland
Developed, Low Intensity",One monarch caterpillar dead when collected,Late,0,7/17/2018,198,43.321018,-80.049313,South,40.74,9/14/2018,257,90,3,2,yes,1,yes,1,Plants 4 and 5 are less than 3 m apart
AS050,MW037,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,30,N,"Developed, Medium Intensity
Developed, Open Space","Lindsay's first day in field. She took over for Samreen starting today. Young plants, no inflorescences. 64/62 Golfwood Heights.",Not sure,0,7/23/2018,204,43.702158,-79.543737,North,8.73,9/12/2018,255,63,0,0,yes,1,no,0,"all less than 3 m apart, taken from house 62 with permission; no access to house 64 because nobody answered (no pods though)"
AS050,MW037,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,30,N,"Developed, Medium Intensity
Developed, Open Space","Lindsay's first day in field. She took over for Samreen starting today. Young plants, no inflorescences. 64/62 Golfwood Heights.",Not sure,0,7/23/2018,204,43.702158,-79.543737,North,8.73,9/12/2018,255,70,0,1,yes,1,no,0,"all less than 3 m apart, taken from house 62 with permission; no access to house 64 because nobody answered (no pods though)"
AS050,MW037,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,30,N,"Developed, Medium Intensity
Developed, Open Space","Lindsay's first day in field. She took over for Samreen starting today. Young plants, no inflorescences. 64/62 Golfwood Heights.",Not sure,0,7/23/2018,204,43.702158,-79.543737,North,8.73,9/12/2018,255,61,0,0,yes,1,no,0,"all less than 3 m apart, taken from house 62 with permission; no access to house 64 because nobody answered (no pods though)"
AS050,MW037,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,30,N,"Developed, Medium Intensity
Developed, Open Space","Lindsay's first day in field. She took over for Samreen starting today. Young plants, no inflorescences. 64/62 Golfwood Heights.",Not sure,0,7/23/2018,204,43.702158,-79.543737,North,8.73,9/12/2018,255,90,0,0,yes,1,no,0,"all less than 3 m apart, taken from house 62 with permission; no access to house 64 because nobody answered (no pods though)"
AS050,MW037,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,30,N,"Developed, Medium Intensity
Developed, Open Space","Lindsay's first day in field. She took over for Samreen starting today. Young plants, no inflorescences. 64/62 Golfwood Heights.",Not sure,0,7/23/2018,204,43.702158,-79.543737,North,8.73,9/12/2018,255,46,0,0,yes,1,no,0,"all less than 3 m apart, taken from house 62 with permission; no access to house 64 because nobody answered (no pods though)"
AS051,MW038,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,12,N,"Developed, Medium Intensity
Developed, Open Space
Developed, High Intensity",,Late,1,7/23/2018,204,43.701032,-79.549473,North,8.97,9/12/2018,255,NA,NA,NA,NA,0,NA,0,nobody answered door
AS051,MW038,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,12,N,"Developed, Medium Intensity
Developed, Open Space
Developed, High Intensity",,Late,0,7/23/2018,204,43.701032,-79.549473,North,8.97,9/12/2018,255,NA,NA,NA,NA,0,NA,0,nobody answered door
AS051,MW038,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,12,N,"Developed, Medium Intensity
Developed, Open Space
Developed, High Intensity",,Late,3,7/23/2018,204,43.701032,-79.549473,North,8.97,9/12/2018,255,NA,NA,NA,NA,0,NA,0,nobody answered door
AS051,MW038,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,12,N,"Developed, Medium Intensity
Developed, Open Space
Developed, High Intensity",,Late,0,7/23/2018,204,43.701032,-79.549473,North,8.97,9/12/2018,255,NA,NA,NA,NA,0,NA,0,nobody answered door
AS051,MW038,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,12,N,"Developed, Medium Intensity
Developed, Open Space
Developed, High Intensity",,Late,0,7/23/2018,204,43.701032,-79.549473,North,8.97,9/12/2018,255,NA,NA,NA,NA,0,NA,0,nobody answered door
AS052,MW039,1,0,0,0,0,0,0,NA,NA,NA,0,10000,480,N,"Developed, Medium Intensity
Developed, High Intensity",Spread throughout industrial mall area.,Early-Late,0,7/23/2018,204,43.701432,-79.56251,North,9.6,9/12/2018,255,78,1,3,yes,1,yes,1,Sampled plants growing along ditch adjacent to Ronson Dr 
