Year,Pop_ID,Patch_ID,Plant_Num,Latitude,Longitude,Area_sq_m_2018,Plants_present_2018,City_dist,Transect_ID,Date,Height,Viable_Pods Produced,Aborted_Pods,Peduncles,Collected_pod_length,Other_pod_lengths,Collected_pod_width,Collected_pod_seed_number,Collected_pod_seed_weight,Notes
2018,AS031,MW018,1,43.484111,-79.837702,12,30,25.78,Rural,9/13/2018,102,2,Did_not_measure,2,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"plants 1, 2 are <3 m apart"
2018,AS031,MW018,2,43.484111,-79.837702,12,30,25.78,Rural,9/13/2018,118,3,Did_not_measure,5,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"plants 1, 2 are <3 m apart"
2018,AS031,MW018,3,43.484111,-79.837702,12,30,25.78,Rural,9/13/2018,90,4,Did_not_measure,3,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,
2018,AS031,MW018,4,43.484111,-79.837702,12,30,25.78,Rural,9/13/2018,87,2,Did_not_measure,2,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,
2018,AS031,MW018,5,43.484111,-79.837702,12,30,25.78,Rural,9/13/2018,105,2,Did_not_measure,3,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,
2018,AS032,MW019,1,43.41401,-79.953028,18,20,33.19,Rural,9/13/2018,105,1,Did_not_measure,4,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,all plants < 3 m apart
2018,AS032,MW019,2,43.41401,-79.953028,18,20,33.19,Rural,9/13/2018,118,2,Did_not_measure,5,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,all plants < 3 m apart
2018,AS032,MW019,3,43.41401,-79.953028,18,20,33.19,Rural,9/13/2018,123,1,Did_not_measure,3,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,all plants < 3 m apart
2018,AS032,MW019,4,43.41401,-79.953028,18,20,33.19,Rural,9/13/2018,104,3,Did_not_measure,3,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,all plants < 3 m apart
2018,AS032,MW019,5,43.41401,-79.953028,18,20,33.19,Rural,9/13/2018,92,1,Did_not_measure,2,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,all plants < 3 m apart
2018,AS033,MW020,1,43.387612,-79.959232,2400,60,34.41,Rural,9/13/2018,99,1,Did_not_measure,3,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,all plants < 3 m apart
2018,AS033,MW020,2,43.387612,-79.959232,2400,60,34.41,Rural,9/13/2018,136,3,Did_not_measure,6,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,all plants < 3 m apart
2018,AS033,MW020,3,43.387612,-79.959232,2400,60,34.41,Rural,9/13/2018,108,1,Did_not_measure,3,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,all plants < 3 m apart
2018,AS033,MW020,4,43.387612,-79.959232,2400,60,34.41,Rural,9/13/2018,123,1,Did_not_measure,7,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,all plants < 3 m apart
2018,AS033,MW020,5,43.387612,-79.959232,2400,60,34.41,Rural,9/13/2018,144,3,Did_not_measure,5,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,all plants < 3 m apart
2018,AS034,MW021,1,43.399222,-79.930576,1500,60,32.77,Rural,9/13/2018,120,3,Did_not_measure,3,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"plants 1, 2 < 3m apart"
2018,AS034,MW021,2,43.399222,-79.930576,1500,60,32.77,Rural,9/13/2018,113,4,Did_not_measure,3,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"plants 1, 2 < 3m apart"
2018,AS034,MW021,3,43.399222,-79.930576,1500,60,32.77,Rural,9/13/2018,133,1,Did_not_measure,3,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"plants 3, 4 < 3m apart"
2018,AS034,MW021,4,43.399222,-79.930576,1500,60,32.77,Rural,9/13/2018,86,2,Did_not_measure,3,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"plants 3, 4 < 3m apart"
2018,AS034,MW021,5,43.399222,-79.930576,1500,60,32.77,Rural,9/13/2018,152,6,Did_not_measure,7,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,
2018,AS035,MW022,1,43.377146,-79.973861,30,13,35.42,Rural,9/13/2018,35,0,Did_not_measure,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Only 4 plants
2018,AS035,MW022,2,43.377146,-79.973861,30,13,35.42,Rural,9/13/2018,40,0,Did_not_measure,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Only 4 plants
2018,AS035,MW022,3,43.377146,-79.973861,30,13,35.42,Rural,9/13/2018,33,0,Did_not_measure,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Only 4 plants
2018,AS035,MW022,4,43.377146,-79.973861,30,13,35.42,Rural,9/13/2018,53,0,Did_not_measure,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Only 4 plants
2018,AS035,MW022,5,43.377146,-79.973861,30,13,35.42,Rural,9/13/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Only 4 plants
2018,AS036,MW023,1,43.371308,-79.981819,600,20,35.98,Rural,9/13/2018,90,0,Did_not_measure,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Plants 1 and 2 are less than 3 m apart
2018,AS036,MW023,2,43.371308,-79.981819,600,20,35.98,Rural,9/13/2018,56,0,Did_not_measure,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Plants 1 and 2 are less than 3 m apart
2018,AS036,MW023,3,43.371308,-79.981819,600,20,35.98,Rural,9/13/2018,67,0,Did_not_measure,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Plants 3, 4, 5 are less than 3 m apart"
2018,AS036,MW023,4,43.371308,-79.981819,600,20,35.98,Rural,9/13/2018,113,3,Did_not_measure,2,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Plants 3, 4, 5 are less than 3 m apart"
2018,AS036,MW023,5,43.371308,-79.981819,600,20,35.98,Rural,9/13/2018,100,0,Did_not_measure,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Plants 3, 4, 5 are less than 3 m apart"
2018,AS037,MW024,1,43.363349,-80.01471,2,2,37.66,Rural,9/13/2018,54,0,Did_not_measure,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,< 3m apart. Lots of herbivory
2018,AS037,MW024,2,43.363349,-80.01471,2,2,37.66,Rural,9/13/2018,63,0,Did_not_measure,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,< 3m apart. Lots of herbivory
2018,AS038,MW025,1,43.726774,-79.432109,3,12,5.5,North,9/10/2018,70,0,Did_not_measure,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,plants all less than 3 m apart from each other
2018,AS038,MW025,2,43.726774,-79.432109,3,12,5.5,North,9/10/2018,50,0,Did_not_measure,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,plants all less than 3 m apart from each other
2018,AS038,MW025,3,43.726774,-79.432109,3,12,5.5,North,9/10/2018,64,0,Did_not_measure,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,plants all less than 3 m apart from each other
2018,AS038,MW025,4,43.726774,-79.432109,3,12,5.5,North,9/10/2018,30,0,Did_not_measure,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,plants all less than 3 m apart from each other
2018,AS038,MW025,5,43.726774,-79.432109,3,12,5.5,North,9/10/2018,69,0,Did_not_measure,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,plants all less than 3 m apart from each other
2018,AS039,MW026,1,43.719453,-79.445163,160,8,5.42,North,9/10/2018,77,3,Did_not_measure,2,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,3m apart from plant 2 only
2018,AS039,MW026,2,43.719453,-79.445163,160,8,5.42,North,9/10/2018,105,4,Did_not_measure,3,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,3m apart from other plants
2018,AS039,MW026,3,43.719453,-79.445163,160,8,5.42,North,9/10/2018,69,0,Did_not_measure,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,3m apart from plant 2 only
2018,AS039,MW026,4,43.719453,-79.445163,160,8,5.42,North,9/10/2018,55,0,Did_not_measure,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,3m apart from plant 2 only
2018,AS039,MW026,5,43.719453,-79.445163,160,8,5.42,North,9/10/2018,38,0,Did_not_measure,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,3m apart from plant 2 only
2018,AS040,MW027,1,43.726466,-79.445593,48,60,5.82,North,9/10/2018,99,4,Did_not_measure,2,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,most of the plants from this site have been mowed or removed; only 20 plants remain
2018,AS040,MW027,2,43.726466,-79.445593,48,60,5.82,North,9/10/2018,70,4,Did_not_measure,2,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,most of the plants from this site have been mowed or removed; only 20 plants remain
2018,AS040,MW027,3,43.726466,-79.445593,48,60,5.82,North,9/10/2018,79,2,Did_not_measure,2,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,most of the plants from this site have been mowed or removed; only 20 plants remain
2018,AS040,MW027,4,43.726466,-79.445593,48,60,5.82,North,9/10/2018,79,3,Did_not_measure,2,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,most of the plants from this site have been mowed or removed; only 20 plants remain
2018,AS040,MW027,5,43.726466,-79.445593,48,60,5.82,North,9/10/2018,75,3,Did_not_measure,1,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,most of the plants from this site have been mowed or removed; only 20 plants remain
2018,AS041,MW028,1,43.713472,-79.463271,4000,18,5.7,North,9/10/2018,97,2,Did_not_measure,1,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,plants 1 and 2 are less than 3 m apart; plants 4 and 5 are less than 3 m apart
2018,AS041,MW028,2,43.713472,-79.463271,4000,18,5.7,North,9/10/2018,85,1,Did_not_measure,1,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,plants 1 and 2 are less than 3 m apart; plants 4 and 5 are less than 3 m apart
2018,AS041,MW028,3,43.713472,-79.463271,4000,18,5.7,North,9/10/2018,56,0,Did_not_measure,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,plants 1 and 2 are less than 3 m apart; plants 4 and 5 are less than 3 m apart
2018,AS041,MW028,4,43.713472,-79.463271,4000,18,5.7,North,9/10/2018,112,1,Did_not_measure,1,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,plants 1 and 2 are less than 3 m apart; plants 4 and 5 are less than 3 m apart
2018,AS041,MW028,5,43.713472,-79.463271,4000,18,5.7,North,9/10/2018,78,5,Did_not_measure,5,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,plants 1 and 2 are less than 3 m apart; plants 4 and 5 are less than 3 m apart
2018,AS042,MW029,1,43.713584,-79.475768,9,19,6.17,North,9/10/2018,114,3,Did_not_measure,3,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,all less than 3 m apart
2018,AS042,MW029,2,43.713584,-79.475768,9,19,6.17,North,9/10/2018,145,7,Did_not_measure,4,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,all less than 3 m apart
2018,AS042,MW029,3,43.713584,-79.475768,9,19,6.17,North,9/10/2018,110,3,Did_not_measure,2,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,all less than 3 m apart
2018,AS042,MW029,4,43.713584,-79.475768,9,19,6.17,North,9/10/2018,114,4,Did_not_measure,3,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,all less than 3 m apart
2018,AS042,MW029,5,43.713584,-79.475768,9,19,6.17,North,9/10/2018,126,4,Did_not_measure,4,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,all less than 3 m apart
2018,AS043,MW030,1,43.71387,-79.505919,2,10,7.4,North,9/10/2018,155,5,Did_not_measure,7,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,all less than 3 m apart
2018,AS043,MW030,2,43.71387,-79.505919,2,10,7.4,North,9/10/2018,146,1,Did_not_measure,8,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,all less than 3 m apart
2018,AS043,MW030,3,43.71387,-79.505919,2,10,7.4,North,9/10/2018,153,4,Did_not_measure,8,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,all less than 3 m apart
2018,AS043,MW030,4,43.71387,-79.505919,2,10,7.4,North,9/10/2018,143,8,Did_not_measure,7,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,all less than 3 m apart
2018,AS043,MW030,5,43.71387,-79.505919,2,10,7.4,North,9/10/2018,153,3,Did_not_measure,8,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,all less than 3 m apart
2018,AS044,MW031,1,43.713092,-79.515599,6000,240,7.79,North,9/12/2018,89,2,Did_not_measure,2,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,
2018,AS044,MW031,2,43.713092,-79.515599,6000,240,7.79,North,9/12/2018,97,3,Did_not_measure,2,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,
2018,AS044,MW031,3,43.713092,-79.515599,6000,240,7.79,North,9/12/2018,88,2,Did_not_measure,2,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,
2018,AS044,MW031,4,43.713092,-79.515599,6000,240,7.79,North,9/12/2018,84,1,Did_not_measure,2,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,
2018,AS044,MW031,5,43.713092,-79.515599,6000,240,7.79,North,9/12/2018,73,2,Did_not_measure,4,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,
2018,AS045,MW032,1,43.66963,-79.498027,6000,27,5.93,South,9/9/2018,103,4,Did_not_measure,2,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Only 1 plant found. Rest of original population must've been weeded or covered up by overgrown plants around garden.
2018,AS045,MW032,2,43.66963,-79.498027,6000,27,5.93,South,9/9/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,NA
2018,AS045,MW032,3,43.66963,-79.498027,6000,27,5.93,South,9/9/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,NA
2018,AS045,MW032,4,43.66963,-79.498027,6000,27,5.93,South,9/9/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,NA
2018,AS045,MW032,5,43.66963,-79.498027,6000,27,5.93,South,9/9/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,NA
2018,AS046,MW033,1,43.358912,-80.043033,80,25,39.03,Rural,9/13/2018,81,0,Did_not_measure,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,may have been mown; only saw 3 plants
2018,AS046,MW033,2,43.358912,-80.043033,80,25,39.03,Rural,9/13/2018,57,0,Did_not_measure,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,may have been mown; only saw 3 plants
2018,AS046,MW033,3,43.358912,-80.043033,80,25,39.03,Rural,9/13/2018,41,0,Did_not_measure,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,may have been mown; only saw 3 plants
2018,AS046,MW033,4,43.358912,-80.043033,80,25,39.03,Rural,9/13/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,may have been mown; only saw 3 plants
2018,AS046,MW033,5,43.358912,-80.043033,80,25,39.03,Rural,9/13/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,may have been mown; only saw 3 plants
2018,AS047,MW034,1,43.357422,-80.052572,18850,980,39.49,Rural,9/13/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"nobody answered door; lots of plants in their field, but mown from previous visit. No pods"
2018,AS047,MW034,2,43.357422,-80.052572,18850,980,39.49,Rural,9/13/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"nobody answered door; lots of plants in their field, but mown from previous visit. No pods"
2018,AS047,MW034,3,43.357422,-80.052572,18850,980,39.49,Rural,9/13/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"nobody answered door; lots of plants in their field, but mown from previous visit. No pods"
2018,AS047,MW034,4,43.357422,-80.052572,18850,980,39.49,Rural,9/13/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"nobody answered door; lots of plants in their field, but mown from previous visit. No pods"
2018,AS047,MW034,5,43.357422,-80.052572,18850,980,39.49,Rural,9/13/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"nobody answered door; lots of plants in their field, but mown from previous visit. No pods"
2018,AS048,MW035,1,43.349551,-80.098407,8000,170,41.74,Rural,9/13/2018,84,3,Did_not_measure,3,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,all less than 3 m apart
2018,AS048,MW035,2,43.349551,-80.098407,8000,170,41.74,Rural,9/13/2018,108,10,Did_not_measure,3,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,all less than 3 m apart
2018,AS048,MW035,3,43.349551,-80.098407,8000,170,41.74,Rural,9/13/2018,89,1,Did_not_measure,1,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,all less than 3 m apart
2018,AS048,MW035,4,43.349551,-80.098407,8000,170,41.74,Rural,9/13/2018,120,2,Did_not_measure,2,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,all less than 3 m apart
2018,AS048,MW035,5,43.349551,-80.098407,8000,170,41.74,Rural,9/13/2018,97,3,Did_not_measure,4,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,all less than 3 m apart
2018,AS049,MW036,1,43.321018,-80.049313,1800,170,40.74,Rural,9/14/2018,94,4,Did_not_measure,2,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Plants 1, 2, 3 are less than 3 m apart"
2018,AS049,MW036,2,43.321018,-80.049313,1800,170,40.74,Rural,9/14/2018,73,2,Did_not_measure,2,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Plants 1, 2, 3 are less than 3 m apart"
2018,AS049,MW036,3,43.321018,-80.049313,1800,170,40.74,Rural,9/14/2018,82,2,Did_not_measure,2,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Plants 1, 2, 3 are less than 3 m apart"
2018,AS049,MW036,4,43.321018,-80.049313,1800,170,40.74,Rural,9/14/2018,93,3,Did_not_measure,2,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Plants 4 and 5 are less than 3 m apart
2018,AS049,MW036,5,43.321018,-80.049313,1800,170,40.74,Rural,9/14/2018,90,3,Did_not_measure,2,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Plants 4 and 5 are less than 3 m apart
2018,AS050,MW037,1,43.702158,-79.543737,70,30,8.73,North,9/12/2018,63,0,Did_not_measure,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"all less than 3 m apart, taken from house 62 with permission; no access to house 64 because nobody answered (no pods though)"
2018,AS050,MW037,2,43.702158,-79.543737,70,30,8.73,North,9/12/2018,70,0,Did_not_measure,1,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"all less than 3 m apart, taken from house 62 with permission; no access to house 64 because nobody answered (no pods though)"
2018,AS050,MW037,3,43.702158,-79.543737,70,30,8.73,North,9/12/2018,61,0,Did_not_measure,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"all less than 3 m apart, taken from house 62 with permission; no access to house 64 because nobody answered (no pods though)"
2018,AS050,MW037,4,43.702158,-79.543737,70,30,8.73,North,9/12/2018,90,0,Did_not_measure,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"all less than 3 m apart, taken from house 62 with permission; no access to house 64 because nobody answered (no pods though)"
2018,AS050,MW037,5,43.702158,-79.543737,70,30,8.73,North,9/12/2018,46,0,Did_not_measure,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"all less than 3 m apart, taken from house 62 with permission; no access to house 64 because nobody answered (no pods though)"
2018,AS051,MW038,1,43.701032,-79.549473,16,12,8.97,North,9/12/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,nobody answered door
2018,AS051,MW038,2,43.701032,-79.549473,16,12,8.97,North,9/12/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,nobody answered door
2018,AS051,MW038,3,43.701032,-79.549473,16,12,8.97,North,9/12/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,nobody answered door
2018,AS051,MW038,4,43.701032,-79.549473,16,12,8.97,North,9/12/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,nobody answered door
2018,AS051,MW038,5,43.701032,-79.549473,16,12,8.97,North,9/12/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,nobody answered door
2018,AS052,MW039,1,43.701432,-79.56251,10000,480,9.6,North,9/12/2018,78,1,Did_not_measure,3,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Sampled plants growing along ditch adjacent to Ronson Dr 
2018,AS052,MW039,2,43.701432,-79.56251,10000,480,9.6,North,9/12/2018,94,3,Did_not_measure,6,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Sampled plants growing along ditch adjacent to Ronson Dr 
2018,AS052,MW039,3,43.701432,-79.56251,10000,480,9.6,North,9/12/2018,102,5,Did_not_measure,4,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Sampled plants growing along ditch adjacent to Ronson Dr 
2018,AS052,MW039,4,43.701432,-79.56251,10000,480,9.6,North,9/12/2018,131,9,Did_not_measure,3,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Sampled plants growing along ditch adjacent to Ronson Dr 
2018,AS052,MW039,5,43.701432,-79.56251,10000,480,9.6,North,9/12/2018,98,4,Did_not_measure,3,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Sampled plants growing along ditch adjacent to Ronson Dr 
2018,AS053,MW040,1,43.690086,-79.572325,2000,150,9.85,North,9/12/2018,85,1,Did_not_measure,2,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,
2018,AS053,MW040,2,43.690086,-79.572325,2000,150,9.85,North,9/12/2018,62,1,Did_not_measure,1,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,
2018,AS053,MW040,3,43.690086,-79.572325,2000,150,9.85,North,9/12/2018,82,6,Did_not_measure,2,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,
2018,AS053,MW040,4,43.690086,-79.572325,2000,150,9.85,North,9/12/2018,69,2,Did_not_measure,1,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,
2018,AS053,MW040,5,43.690086,-79.572325,2000,150,9.85,North,9/12/2018,96,1,Did_not_measure,3,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,
2018,AS054,MW041,1,43.675131,-79.571575,50,5,9.62,North,9/12/2018,125,10,Did_not_measure,4,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"plants 1, 2, 3 < 3m apart. Climbed down into grassy area behind school, accessed through park."
2018,AS054,MW041,2,43.675131,-79.571575,50,5,9.62,North,9/12/2018,123,5,Did_not_measure,5,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"plants 1, 2, 3 < 3m apart. Climbed down into grassy area behind school, accessed through park."
2018,AS054,MW041,3,43.675131,-79.571575,50,5,9.62,North,9/12/2018,75,0,Did_not_measure,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"plants 1, 2, 3 < 3m apart. Climbed down into grassy area behind school, accessed through park."
2018,AS054,MW041,4,43.675131,-79.571575,50,5,9.62,North,9/12/2018,61,0,Did_not_measure,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"plants 4, 5 < 3m apart. Climbed down into grassy area behind school, accessed through park."
2018,AS054,MW041,5,43.675131,-79.571575,50,5,9.62,North,9/12/2018,77,0,Did_not_measure,1,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"plants 4, 5 < 3m apart. Climbed down into grassy area behind school, accessed through park."
2018,AS055,MW042,1,43.664067,-79.577284,10,11,9.83,North,9/12/2018,84,7,Did_not_measure,4,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"plants 1,2 are 3 m apart from plants 4, 5 but otherwise all are < 3m apart"
2018,AS055,MW042,2,43.664067,-79.577284,10,11,9.83,North,9/12/2018,106,7,Did_not_measure,10,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"plants 1,2 are 3 m apart from plants 4, 5 but otherwise all are < 3m apart"
2018,AS055,MW042,3,43.664067,-79.577284,10,11,9.83,North,9/12/2018,73,0,Did_not_measure,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"plants 1,2 are 3 m apart from plants 4, 5 but otherwise all are < 3m apart"
2018,AS055,MW042,4,43.664067,-79.577284,10,11,9.83,North,9/12/2018,96,0,Did_not_measure,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"plants 1,2 are 3 m apart from plants 4, 5 but otherwise all are < 3m apart"
