Year,Pop_ID,Patch_ID,Plant_Num,Pollinia_1_1,Pollinia_1_2,Pollinia_1_3,Pollinia_2_1,Pollinia_2_2,Pollinia_2_3,Pollinia_3_1,Pollinia_3_2,Pollinia_3_3,Height_cm,Pop_Age_Stage,Date_Found,Date_Found_365,Ramets,Surveyor,Notes,Latitude,Longitude,Area_sq_m_2018,Plants_present_2018,City_dist,Transect_ID,Date,Height,Viable_Pods,Aborted_Pods,Total_Pods,Peduncles,Collected_pod_length,Other_pod_lengths,Collected_pod_width,Collected_pod_seed_number,Collected_pod_seed_weight,Notes_PodCollecting
2018,AS010,MW005,2,0,0,0,0,4,3,1,2,3,94,x,7/10/2018,191,x,Sophie/Samreen,x,43.493329,-79.747541,9,15,21.53,Rural,9/14/2018,94,5,Did_not_measure,5,3,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"For MW005, collected 2 plants from AS010, 2 plants from AS012, and 1 plant from AS013. Plants at AS011 had no see/leaves. "
2018,AS010,MW005,3,1,2,2,3,1,1,x,x,x,x,x,7/10/2018,191,x,Sophie/Samreen,x,43.493329,-79.747541,9,15,21.53,Rural,9/14/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"For MW005, collected 2 plants from AS010, 2 plants from AS012, and 1 plant from AS013. Plants at AS011 had no see/leaves. "
2018,AS010,MW005,4,2,0,0,0,x,x,x,x,x,x,x,7/10/2018,191,x,Sophie/Samreen,x,43.493329,-79.747541,9,15,21.53,Rural,9/14/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"For MW005, collected 2 plants from AS010, 2 plants from AS012, and 1 plant from AS013. Plants at AS011 had no see/leaves. "
2018,AS010,MW005,5,0,1,0,0,0,1,1,0,0,x,x,7/10/2018,191,x,Sophie/Samreen,x,43.493329,-79.747541,9,15,21.53,Rural,9/14/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"For MW005, collected 2 plants from AS010, 2 plants from AS012, and 1 plant from AS013. Plants at AS011 had no see/leaves. "
2018,AS011,MW005,1,x,x,x,x,x,x,x,x,x,x,x,7/10/2018,191,x,Sophie/Samreen,x,43.493262,-79.747925,4,5,21.55,Rural,9/14/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"For MW005, collected 2 plants from AS010, 2 plants from AS012, and 1 plant from AS013. Plants at AS011 had no see/leaves. "
2018,AS011,MW005,2,x,x,x,x,x,x,x,x,x,x,x,7/10/2018,191,x,Sophie/Samreen,x,43.493262,-79.747925,4,5,21.55,Rural,9/14/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"For MW005, collected 2 plants from AS010, 2 plants from AS012, and 1 plant from AS013. Plants at AS011 had no see/leaves. "
2018,AS011,MW005,3,x,x,x,x,x,x,x,x,x,x,x,7/10/2018,191,x,Sophie/Samreen,x,43.493262,-79.747925,4,5,21.55,Rural,9/14/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"For MW005, collected 2 plants from AS010, 2 plants from AS012, and 1 plant from AS013. Plants at AS011 had no see/leaves. "
2018,AS011,MW005,4,x,x,x,x,x,x,x,x,x,x,x,7/10/2018,191,x,Sophie/Samreen,x,43.493262,-79.747925,4,5,21.55,Rural,9/14/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"For MW005, collected 2 plants from AS010, 2 plants from AS012, and 1 plant from AS013. Plants at AS011 had no see/leaves. "
2018,AS011,MW005,5,x,x,x,x,x,x,x,x,x,x,x,7/10/2018,191,x,Sophie/Samreen,x,43.493262,-79.747925,4,5,21.55,Rural,9/14/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"For MW005, collected 2 plants from AS010, 2 plants from AS012, and 1 plant from AS013. Plants at AS011 had no see/leaves. "
2018,AS012,MW005,1,0,0,1,0,0,1,1,0,0,114,x,7/10/2018,191,x,Sophie/Samreen,x,43.492717,-79.748081,30,30,21.58,Rural,9/14/2018,114,5,Did_not_measure,5,9,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"For MW005, collected 2 plants from AS010, 2 plants from AS012, and 1 plant from AS013. Plants at AS011 had no see/leaves. "
2018,AS012,MW005,2,2,2,2,3,1,0,1,1,0,101,x,7/10/2018,191,x,Sophie/Samreen,x,43.492717,-79.748081,30,30,21.58,Rural,9/14/2018,101,6,Did_not_measure,6,3,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"For MW005, collected 2 plants from AS010, 2 plants from AS012, and 1 plant from AS013. Plants at AS011 had no see/leaves. "
2018,AS012,MW005,3,0,0,0,0,0,0,x,x,x,x,x,7/10/2018,191,x,Sophie/Samreen,x,43.492717,-79.748081,30,30,21.58,Rural,9/14/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"For MW005, collected 2 plants from AS010, 2 plants from AS012, and 1 plant from AS013. Plants at AS011 had no see/leaves. "
2018,AS012,MW005,4,0,4,1,0,0,1,2,1,1,x,x,7/10/2018,191,x,Sophie/Samreen,x,43.492717,-79.748081,30,30,21.58,Rural,9/14/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"For MW005, collected 2 plants from AS010, 2 plants from AS012, and 1 plant from AS013. Plants at AS011 had no see/leaves. "
2018,AS012,MW005,5,4,4,0,5,3,2,0,3,0,x,x,7/10/2018,191,x,Sophie/Samreen,x,43.492717,-79.748081,30,30,21.58,Rural,9/14/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"For MW005, collected 2 plants from AS010, 2 plants from AS012, and 1 plant from AS013. Plants at AS011 had no see/leaves. "
2018,AS013,MW005,1,0,0,0,0,0,0,0,0,1,127,x,7/10/2018,191,x,Sophie/Samreen,x,43.492005,-79.749026,60,20,21.64,Rural,9/14/2018,127,4,Did_not_measure,4,5,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"For MW005, collected 2 plants from AS010, 2 plants from AS012, and 1 plant from AS013. Plants at AS011 had no see/leaves. "
2018,AS013,MW005,2,0,2,0,0,1,1,x,x,x,x,x,7/10/2018,191,x,Sophie/Samreen,x,43.492005,-79.749026,60,20,21.64,Rural,9/14/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"For MW005, collected 2 plants from AS010, 2 plants from AS012, and 1 plant from AS013. Plants at AS011 had no see/leaves. "
2018,AS013,MW005,3,x,x,x,x,x,x,x,x,x,x,x,7/10/2018,191,x,Sophie/Samreen,x,43.492005,-79.749026,60,20,21.64,Rural,9/14/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"For MW005, collected 2 plants from AS010, 2 plants from AS012, and 1 plant from AS013. Plants at AS011 had no see/leaves. "
2018,AS013,MW005,4,x,x,x,x,x,x,x,x,x,x,x,7/10/2018,191,x,Sophie/Samreen,x,43.492005,-79.749026,60,20,21.64,Rural,9/14/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"For MW005, collected 2 plants from AS010, 2 plants from AS012, and 1 plant from AS013. Plants at AS011 had no see/leaves. "
2018,AS013,MW005,5,1,0,0,0,0,0,1,1,0,x,x,7/10/2018,191,x,Sophie/Samreen,x,43.492005,-79.749026,60,20,21.64,Rural,9/14/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"For MW005, collected 2 plants from AS010, 2 plants from AS012, and 1 plant from AS013. Plants at AS011 had no see/leaves. "
2018,AS014,MW006,1,0,0,0,0,1,2,1,0,0,87,x,7/10/2018,191,x,Sophie/Samreen,x,43.438669,-79.780878,300,100,25.05,Rural,9/14/2018,87,4,Did_not_measure,4,3,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"For MW006, collected 2 plants from AS014, 1 from AS015, and 2 from AS016"
2018,AS014,MW006,2,0,0,0,0,0,0,0,0,0,112,x,7/10/2018,191,x,Sophie/Samreen,x,43.438669,-79.780878,300,100,25.05,Rural,9/14/2018,112,2,Did_not_measure,2,4,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"For MW006, collected 2 plants from AS014, 1 from AS015, and 2 from AS016"
2018,AS014,MW006,3,0,1,1,0,3,1,x,x,x,x,x,7/10/2018,191,x,Sophie/Samreen,x,43.438669,-79.780878,300,100,25.05,Rural,9/14/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"For MW006, collected 2 plants from AS014, 1 from AS015, and 2 from AS016"
2018,AS014,MW006,4,0,1,0,2,2,2,0,3,2,x,x,7/10/2018,191,x,Sophie/Samreen,x,43.438669,-79.780878,300,100,25.05,Rural,9/14/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"For MW006, collected 2 plants from AS014, 1 from AS015, and 2 from AS016"
2018,AS014,MW006,5,0,0,0,0,0,0,x,x,x,x,x,7/10/2018,191,x,Sophie/Samreen,x,43.438669,-79.780878,300,100,25.05,Rural,9/14/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"For MW006, collected 2 plants from AS014, 1 from AS015, and 2 from AS016"
2018,AS015,MW006,1,2,5,5,4,4,2,x,x,x,103,x,7/10/2018,191,x,Sophie/Samreen,x,43.434924,-79.777459,10,15,25.07,Rural,9/14/2018,103,3,Did_not_measure,3,2,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"For MW006, collected 2 plants from AS014, 1 from AS015, and 2 from AS016"
2018,AS015,MW006,2,0,0,0,2,1,2,x,x,x,x,x,7/10/2018,191,x,Sophie/Samreen,x,43.434924,-79.777459,10,15,25.07,Rural,9/14/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"For MW006, collected 2 plants from AS014, 1 from AS015, and 2 from AS016"
2018,AS015,MW006,3,0,0,0,0,0,1,x,x,x,x,x,7/10/2018,191,x,Sophie/Samreen,x,43.434924,-79.777459,10,15,25.07,Rural,9/14/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"For MW006, collected 2 plants from AS014, 1 from AS015, and 2 from AS016"
2018,AS015,MW006,4,2,0,1,3,2,2,x,x,x,x,x,7/10/2018,191,x,Sophie/Samreen,x,43.434924,-79.777459,10,15,25.07,Rural,9/14/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"For MW006, collected 2 plants from AS014, 1 from AS015, and 2 from AS016"
2018,AS015,MW006,5,x,x,x,x,x,x,x,x,x,x,x,7/10/2018,191,x,Sophie/Samreen,x,43.434924,-79.777459,10,15,25.07,Rural,9/14/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"For MW006, collected 2 plants from AS014, 1 from AS015, and 2 from AS016"
2018,AS016,MW006,1,0,0,0,0,2,3,1,0,1,151,x,7/10/2018,191,x,Sophie/Samreen,x,43.436081,-79.777321,200,60,25.01,Rural,9/14/2018,151,7,Did_not_measure,7,6,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"For MW006, collected 2 plants from AS014, 1 from AS015, and 2 from AS016"
2018,AS016,MW006,2,0,0,0,2,0,2,0,1,0,163,x,7/10/2018,191,x,Sophie/Samreen,x,43.436081,-79.777321,200,60,25.01,Rural,9/14/2018,163,13,Did_not_measure,13,9,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"For MW006, collected 2 plants from AS014, 1 from AS015, and 2 from AS016"
2018,AS016,MW006,3,0,0,0,3,3,2,0,0,2,x,x,7/10/2018,191,x,Sophie/Samreen,x,43.436081,-79.777321,200,60,25.01,Rural,9/14/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"For MW006, collected 2 plants from AS014, 1 from AS015, and 2 from AS016"
2018,AS016,MW006,4,4,0,2,0,0,1,x,x,x,x,x,7/10/2018,191,x,Sophie/Samreen,x,43.436081,-79.777321,200,60,25.01,Rural,9/14/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"For MW006, collected 2 plants from AS014, 1 from AS015, and 2 from AS016"
2018,AS016,MW006,5,x,x,x,x,x,x,x,x,x,x,x,7/10/2018,191,x,Sophie/Samreen,x,43.436081,-79.777321,200,60,25.01,Rural,9/14/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"For MW006, collected 2 plants from AS014, 1 from AS015, and 2 from AS016"
2018,AS017,MW007,1,x,x,x,x,x,x,x,x,x,x,x,7/10/2018,191,x,Sophie/Samreen,x,43.434493,-79.904435,1,2,30.37,Rural,9/13/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"For MW007, collected 2 plants from AS019 and 3 from AS020. Plants at AS017 and AS018 had no pods."
2018,AS017,MW007,2,x,x,x,x,x,x,x,x,x,x,x,7/10/2018,191,x,Sophie/Samreen,x,43.434493,-79.904435,1,2,30.37,Rural,9/13/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"For MW007, collected 2 plants from AS019 and 3 from AS020. Plants at AS017 and AS018 had no pods."
2018,AS018,MW007,1,x,x,x,x,x,x,x,x,x,x,x,7/10/2018,191,x,Sophie/Samreen,x,43.434819,-79.902274,1,3,30.27,Rural,9/13/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"For MW007, collected 2 plants from AS019 and 3 from AS020. Plants at AS017 and AS018 had no pods."
2018,AS018,MW007,2,x,x,x,x,x,x,x,x,x,x,x,7/10/2018,191,x,Sophie/Samreen,x,43.434819,-79.902274,1,3,30.27,Rural,9/13/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"For MW007, collected 2 plants from AS019 and 3 from AS020. Plants at AS017 and AS018 had no pods."
2018,AS018,MW007,3,x,x,x,x,x,x,x,x,x,x,x,7/10/2018,191,x,Sophie/Samreen,x,43.434819,-79.902274,1,3,30.27,Rural,9/13/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"For MW007, collected 2 plants from AS019 and 3 from AS020. Plants at AS017 and AS018 had no pods."
2018,AS019,MW007,1,0,1,1,1,3,2,1,4,1,99,x,7/10/2018,191,x,Sophie/Samreen,x,43.434125,-79.903894,36,50,30.36,Rural,9/13/2018,99,5,Did_not_measure,5,4,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"For MW007, collected 2 plants from AS019 and 3 from AS020. Plants at AS017 and AS018 had no pods."
2018,AS019,MW007,2,1,0,1,x,x,x,x,x,x,136,x,7/10/2018,191,x,Sophie/Samreen,x,43.434125,-79.903894,36,50,30.36,Rural,9/13/2018,136,11,Did_not_measure,11,5,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"For MW007, collected 2 plants from AS019 and 3 from AS020. Plants at AS017 and AS018 had no pods."
2018,AS019,MW007,3,2,0,2,2,2,4,2,4,2,x,x,7/10/2018,191,x,Sophie/Samreen,x,43.434125,-79.903894,36,50,30.36,Rural,9/13/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"For MW007, collected 2 plants from AS019 and 3 from AS020. Plants at AS017 and AS018 had no pods."
2018,AS019,MW007,4,3,0,1,0,1,2,1,0,4,x,x,7/10/2018,191,x,Sophie/Samreen,x,43.434125,-79.903894,36,50,30.36,Rural,9/13/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"For MW007, collected 2 plants from AS019 and 3 from AS020. Plants at AS017 and AS018 had no pods."
2018,AS019,MW007,5,1,2,0,3,2,3,x,x,x,x,x,7/10/2018,191,x,Sophie/Samreen,x,43.434125,-79.903894,36,50,30.36,Rural,9/13/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"For MW007, collected 2 plants from AS019 and 3 from AS020. Plants at AS017 and AS018 had no pods."
2018,AS020,MW007,1,0,1,2,1,5,1,3,0,3,74,x,7/10/2018,191,x,Sophie/Samreen,x,43.433302,-79.902403,900,300,30.32,Rural,9/13/2018,74,5,Did_not_measure,5,2,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"For MW007, collected 2 plants from AS019 and 3 from AS020. Plants at AS017 and AS018 had no pods."
2018,AS020,MW007,2,0,0,0,0,1,1,5,4,0,141,x,7/10/2018,191,x,Sophie/Samreen,x,43.433302,-79.902403,900,300,30.32,Rural,9/13/2018,141,10,Did_not_measure,10,6,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"For MW007, collected 2 plants from AS019 and 3 from AS020. Plants at AS017 and AS018 had no pods."
2018,AS020,MW007,3,3,1,4,0,2,3,x,x,x,139,x,7/10/2018,191,x,Sophie/Samreen,x,43.433302,-79.902403,900,300,30.32,Rural,9/13/2018,139,8,Did_not_measure,8,3,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"For MW007, collected 2 plants from AS019 and 3 from AS020. Plants at AS017 and AS018 had no pods."
2018,AS020,MW007,4,4,5,5,1,1,1,4,4,x,x,x,7/10/2018,191,x,Sophie/Samreen,x,43.433302,-79.902403,900,300,30.32,Rural,9/13/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"For MW007, collected 2 plants from AS019 and 3 from AS020. Plants at AS017 and AS018 had no pods."
2018,AS020,MW007,5,2,2,3,0,2,3,3,4,4,x,x,7/10/2018,191,x,Sophie/Samreen,x,43.433302,-79.902403,900,300,30.32,Rural,9/13/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"For MW007, collected 2 plants from AS019 and 3 from AS020. Plants at AS017 and AS018 had no pods."
2018,AS021,MW008,1,x,x,x,x,x,x,x,x,x,126,x,7/10/2018,191,x,Sophie/Samreen,x,43.457451,-79.866815,21,25,27.94,Rural,9/13/2018,126,4,Did_not_measure,4,3,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Plants less than 3 m apart
2018,AS021,MW008,2,x,x,x,x,x,x,x,x,x,115,x,7/10/2018,191,x,Sophie/Samreen,x,43.457451,-79.866815,21,25,27.94,Rural,9/13/2018,115,3,Did_not_measure,3,3,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Plants less than 3 m apart
2018,AS021,MW008,3,x,x,x,x,x,x,x,x,x,109,x,7/10/2018,191,x,Sophie/Samreen,x,43.457451,-79.866815,21,25,27.94,Rural,9/13/2018,109,1,Did_not_measure,1,1,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Plants less than 3 m apart
2018,AS021,MW008,4,0,1,1,2,5,3,3,3,3,95,x,7/10/2018,191,x,Sophie/Samreen,x,43.457451,-79.866815,21,25,27.94,Rural,9/13/2018,95,0,Did_not_measure,0,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Plants less than 3 m apart
2018,AS021,MW008,5,0,1,1,0,0,0,1,0,0,73,x,7/10/2018,191,x,Sophie/Samreen,x,43.457451,-79.866815,21,25,27.94,Rural,9/13/2018,73,0,Did_not_measure,0,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Plants less than 3 m apart
2018,AS022,MW009,1,x,x,x,x,x,x,x,x,x,109,x,7/10/2018,191,x,Sophie/Samreen,x,43.516263,-79.77922,21,25,22.16,Rural,9/14/2018,109,5,Did_not_measure,5,3,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,
2018,AS022,MW009,2,x,x,x,x,x,x,x,x,x,83,x,7/10/2018,191,x,Sophie/Samreen,x,43.516263,-79.77922,21,25,22.16,Rural,9/14/2018,83,2,Did_not_measure,2,3,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,
2018,AS022,MW009,3,x,x,x,x,x,x,x,x,x,30,x,7/10/2018,191,x,Sophie/Samreen,x,43.516263,-79.77922,21,25,22.16,Rural,9/14/2018,30,0,Did_not_measure,0,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,
2018,AS022,MW009,4,x,x,x,x,x,x,x,x,x,47,x,7/10/2018,191,x,Sophie/Samreen,x,43.516263,-79.77922,21,25,22.16,Rural,9/14/2018,47,0,Did_not_measure,0,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,
2018,AS022,MW009,5,x,x,x,x,x,x,x,x,x,63,x,7/10/2018,191,x,Sophie/Samreen,x,43.516263,-79.77922,21,25,22.16,Rural,9/14/2018,63,0,Did_not_measure,0,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,
2018,AS023,MW010,1,x,x,x,x,x,x,x,x,x,35,x,7/13/2018,194,x,Sophie/Samreen,x,43.525816,-79.791571,2,1,22.44,Rural,9/13/2018,35,0,Did_not_measure,0,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,
2018,AS023,MW010,2,x,x,x,x,x,x,x,x,x,42,x,7/13/2018,194,x,Sophie/Samreen,x,43.525816,-79.791571,2,1,22.44,Rural,9/13/2018,42,0,Did_not_measure,0,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,
2018,AS024,MW011,1,x,x,x,x,x,x,x,x,x,124,Late,7/12/2018,193,x,Sophie/Samreen,x,43.589594,-79.638468,1000,100,13.68,South,9/19/2018,124,4,Did_not_measure,4,4,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,plants >3 m apart
2018,AS024,MW011,2,x,x,x,x,x,x,x,x,x,123,Late,7/12/2018,193,x,Sophie/Samreen,x,43.589594,-79.638468,1000,100,13.68,South,9/19/2018,123,2,Did_not_measure,2,6,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,plants >3 m apart
2018,AS024,MW011,3,x,x,x,x,x,x,x,x,x,155,Late,7/12/2018,193,x,Sophie/Samreen,x,43.589594,-79.638468,1000,100,13.68,South,9/19/2018,155,6,Did_not_measure,6,9,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,plants >3 m apart
2018,AS024,MW011,4,x,x,x,x,x,x,x,x,x,137,Late,7/12/2018,193,x,Sophie/Samreen,x,43.589594,-79.638468,1000,100,13.68,South,9/19/2018,137,4,Did_not_measure,4,7,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,plants >3 m apart
2018,AS024,MW011,5,x,x,x,x,x,x,x,x,x,127,Late,7/12/2018,193,x,Sophie/Samreen,x,43.589594,-79.638468,1000,100,13.68,South,9/19/2018,127,4,Did_not_measure,4,5,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,plants >3 m apart
2018,AS025,MW012,1,0,1,1,3,0,2,x,x,x,130,Mid-Late,7/12/2018,193,x,Sophie/Samreen,x,43.534585,-79.645432,20,15,15.68,South,9/16/2018,130,9,Did_not_measure,9,5,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Plants 4&5 <3 m apart; 1,2,3 >3 m apart."
2018,AS025,MW012,2,1,2,1,0,0,5,x,x,x,84,Mid-Late,7/12/2018,193,x,Sophie/Samreen,x,43.534585,-79.645432,20,15,15.68,South,9/16/2018,84,1,Did_not_measure,1,2,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Plants 4&5 <3 m apart; 1,2,3 >3 m apart."
2018,AS025,MW012,3,3,3,3,2,2,3,1,1,3,137,Mid-Late,7/12/2018,193,x,Sophie/Samreen,x,43.534585,-79.645432,20,15,15.68,South,9/16/2018,137,12,Did_not_measure,12,5,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Plants 4&5 <3 m apart; 1,2,3 >3 m apart."
2018,AS025,MW012,4,1,3,3,3,0,3,x,x,x,97,Mid-Late,7/12/2018,193,x,Sophie/Samreen,x,43.534585,-79.645432,20,15,15.68,South,9/16/2018,97,5,Did_not_measure,5,4,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Plants 4&5 <3 m apart; 1,2,3 >3 m apart."
2018,AS025,MW012,5,1,3,3,1,2,3,x,x,x,134,Mid-Late,7/12/2018,193,x,Sophie/Samreen,x,43.534585,-79.645432,20,15,15.68,South,9/16/2018,134,10,Did_not_measure,10,3,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Plants 4&5 <3 m apart; 1,2,3 >3 m apart."
2018,AS026,MW013,1,x,x,x,x,x,x,x,x,x,128,Late,7/12/2018,193,x,Sophie/Samreen,x,43.615384,-79.570454,6,15,9.89,South,9/10/2018,128,12,Did_not_measure,12,4,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Dense patch. <3m between plants
2018,AS026,MW013,2,1,0,1,3,0,3,x,x,x,79,Late,7/12/2018,193,x,Sophie/Samreen,x,43.615384,-79.570454,6,15,9.89,South,9/10/2018,79,6,Did_not_measure,6,4,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Dense patch. <3m between plants
2018,AS026,MW013,3,3,3,5,0,0,4,4,1,3,91,Late,7/12/2018,193,x,Sophie/Samreen,x,43.615384,-79.570454,6,15,9.89,South,9/10/2018,91,3,Did_not_measure,3,2,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Dense patch. <3m between plants
2018,AS026,MW013,4,x,x,x,x,x,x,x,x,x,115,Late,7/12/2018,193,x,Sophie/Samreen,x,43.615384,-79.570454,6,15,9.89,South,9/10/2018,115,11,Did_not_measure,11,7,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Dense patch. <3m between plants
